Tweet_Count,Username,Text,Created_At,Retweets,Likes
15,Daniel Veroc ⚡️#EGLDSqueeze,"Added 121,560.12 EGLD (~$4,055,847.52) in 23 days since #EGLDSqueeze. 
✅#EGLD is undervalued
✅Unlimited scaling SHARDING (10mil + tps)
✅ 3 568 nodes
✅Low hardware requirements
✅Best UI/UX in the space
#SOL is centralized 
#XPR same👆
#ETH can't scale 
#NEAR terrible UI/UX https://t.co/hxp89HDUmG",Sat Jul 20 08:55:01 +0000 2024,127,318
16,Daniel Veroc ⚡️#EGLDSqueeze,"@solver_cs I had millions of dollars in #NEAR because they were second best PoS by tech but they have terrible UI/UX, less validators nodes, I don't like their design of the ecosystem, and they don't have fully implemented sharding as #EGLD (#MultiversX), that's reason why I sell all Near. https://t.co/cKZmy91nhL",Fri Jul 19 20:07:12 +0000 2024,38,126
17,Near Insider,"🚨 BIG #GIVEAWAY ALERT 🚨

🎉 We are excited to announce a one-of-a-kind giveaway event for our community🎉

🎁200 $USDC for 10 winners
⏰ Duration: 72 Hours

✅ Rules:
- Follow @near_insider &amp; @Scroll_CM
- Like + RT
- Tag 3 friends

#Airdrop #NEAR $NEAR #NEARIstheBOS https://t.co/6jEyMHgCzc",Fri Jul 19 03:12:47 +0000 2024,702,715
18,Daniel Veroc ⚡️#EGLDSqueeze,"20th day✅of #EGLDSqueeze. If you want to see how much I own #EGLD &amp; #MEX on my first livestream connected to @CoinMarketCap via API live, share latest tweet with the teaser for the first video. I'M ALL IN ON THE MOST ADVANCED L1. I say NO #SOL #ETH #NEAR
https://t.co/dzH0SNiotb",Thu Jul 18 10:20:14 +0000 2024,55,167
19,Daniel Veroc ⚡️#EGLDSqueeze,"Why I invested $4M+ in #EGLDSqueeze? Two theses: a quick 5-min overview and 50-min deep dive. Covered Tech, Decentralization, Scaling, GitHub, SimilarWeb, Whitepaper, Tokenomics, Team, History, Ecosystem, Validator role, and my total #EGLD portfolio💲I don't own #NEAR #SOL #ETH. https://t.co/mY9BzFu5BK",Thu Jul 18 10:06:27 +0000 2024,156,399
20,Masa,"Congratulations to our friends at #Bittensor (@opentensor) and #NEAR (@NEARProtocol) for being included in the @Grayscale Decentralized #AI Fund 🎉

Decentralized #AI is critical to the future of AI and humanity. It's now being fully recognized.",Wed Jul 17 14:42:23 +0000 2024,120,253
21,Near Tinker Union | NTU,"Drop your #NEAR wallet address! 

We're sending out 70 $GEAR to one lucky Tinker 🤫",Tue Jul 16 11:56:30 +0000 2024,117,235
22,I'm Fine,"I've acquired additional 120,936.26 EGLD ✅ for ~$4,032,015 by exchanging my #NEAR, #TON, #ETH and #BTC for an average price of ~$33.34 per #EGLD. Purchases were made since the hashtag #EGLDSqueeze was first used on 27/06/2024. And just to be clear, I don't see a future in #SOL. https://t.co/yDgBpoU95p",Mon Jul 15 18:22:16 +0000 2024,20,102
23,Daniel Veroc ⚡️#EGLDSqueeze,"I've acquired additional 120,936.26 EGLD ✅ for ~$4,032,015 by exchanging my #NEAR, #TON, #ETH and #BTC for an average price of ~$33.34 per #EGLD. Purchases were made since the hashtag #EGLDSqueeze was first used on 27/06/2024. And just to be clear, I don't see a future in #SOL. https://t.co/UwafxtYDA6",Mon Jul 15 14:41:02 +0000 2024,414,987
24,Van💎DAM𝕏.EGLD,"☆63% of $EGLD IS STAKED

☆Fixed supply

☆No more to be released

☆What you see is what u get

☆Buy early while you can 🧠
#Solana #Ethereum #btc #ada #Avalanche #xrp #vra #near #icp

☆ DL @xPortalApp wallet immediately 

#EGLDSqueeze 🦍💎 https://t.co/EIBaESAVIg",Sun Jul 14 22:10:20 +0000 2024,44,133
25,Meteor Wallet,"☄️ METEOR ENTERS THE MAZE 🤝

The fun puzzle game, @official_MMaze, is launching on #NEAR! As an official partner, @MeteorWallet will be the primary login wallet for Mental Maze.

Additionally, Meteor community members will have access to exclusive free games and rewards of up to https://t.co/ziYXPjOXVV",Sun Jul 14 10:41:17 +0000 2024,27,118
26,I am Morpheus 🕴🏼,🔥Let’s keep it trending! @MultiversX has by far the best PoS technology #EGLDSqueeze 🚀 #ETH #SOL #AVAX #ADA #NEAR #CRYPTO,Fri Jul 12 09:35:47 +0000 2024,21,99
27,NEARWEEK,"📨 NEARWEEK ISSUE 168

User-Owned AI is NEAR! 

𝗛𝗜𝗚𝗛𝗟𝗜𝗚𝗛𝗧𝗦
▹ @ilblackdragon: The Vision of #NEAR
▹ @RingfenceAI: Joins NEAR AI Incubation Program
▹ @EconsDesign: Partners w. @NEARFoundation 
▹ @NEARProtocol: Nightshade 2.0 on Testnet

Read the newsletter 🔽 https://t.co/83Zz2pjKRF",Fri Jul 12 08:14:59 +0000 2024,96,179
28,Daniel Veroc ⚡️#EGLDSqueeze,"I sell all my last #NEAR &amp; #EGLDSqueeze them into wallet. Realized there's no second best. Tested every L1 in top 100, tried be validator here. Studied 10k+ hours. Nobody finished sharding/scaling/decentralization &amp; everything terrible UI/UX compared to MvX. #SOL is the worst. https://t.co/J1QwbCEfkS",Fri Jul 12 07:12:29 +0000 2024,200,515
29,Meteor Wallet,"☄️(RE)INTRODUCING METEOR SPOTLIGHT 🔍

GM #NEAR ecosystem, anon!

We are bringing back Meteor Spotlight, our weekly series centered around educating #NEAR users on earning and contribution opportunities within the ecosystem. 

The series also highlights projects around the https://t.co/nywPs6I3R3",Thu Jul 11 11:13:28 +0000 2024,96,210
30,I am Morpheus 🕴🏼,I have the feeling that now #EGLD 🔥 will go UP ONLY until the end of the #BullMarket #SOL #NEAR #TRX #ETH #ADA @MultiversX 🚀 https://t.co/vQxncTEgo1,Wed Jul 10 17:43:09 +0000 2024,27,146
31,CryptoBullet,"$NEAR 1W update

0.618 Fib hit ✅ 👌

No more downside imo. #NEAR is going to $20 https://t.co/zMirrZHimf",Tue Jul 09 09:54:20 +0000 2024,64,436
32,krt,"baby near showing his mentor a drawing
#DeathNote #near #llawliet https://t.co/oE45ayRS4P",Mon Jul 08 15:18:02 +0000 2024,170,846
33,Meteor Wallet,"🌔 HARVEST MOON IS GOING FOR A SPIN! 🤝

We are excited to announce our collaboration with 
@spin_fi, the pioneer DeFI Derivatives infrastructure on #NEAR. Together we are building the next level of #NEAR DeFi! 💳

In celebration, we're giving away BASIC CONTRACTS. 

- Deposit $3 https://t.co/oxDXO0IG8e",Mon Jul 08 14:12:55 +0000 2024,35,127
34,I am Morpheus 🕴🏼,I’ve done my part. 25 #EGLD bought and staked. Best PoS L1 in the industry. #BTC #ETH #SOL #NEAR #ADA #EGLDSqueeze https://t.co/yauw96teaC,Mon Jul 08 09:39:23 +0000 2024,34,135
35,krt,"tricky mello 
#mello #near #deathnote https://t.co/fVDxjzI1Pl",Mon Jul 08 04:32:31 +0000 2024,73,467
36,CryptoBullet,"$NEAR #NEAR 1D update

It’s no longer a Symmetrical Triangle. 
It’s a Flat Correction (3-3-5)

🎯 $12 target remains https://t.co/rfhGRbGOII",Fri Jul 05 14:14:35 +0000 2024,51,370
37,Sender AI,"🚀 Exciting News! Sender is teaming up with @Allstake_fi, the pioneering meshed restaking protocol, to strengthen the #NEAR DeFi ecosystem.

@Senderlabs users can now connect their wallets to Allstake and earn points by restaking $stNEAR and $LiNEAR tokens.

To celebrate, we're https://t.co/nELcQELgVX",Fri Jul 05 08:23:39 +0000 2024,449,867
38,Daniel Veroc ⚡️#EGLDSqueeze,#MultiversX moved from #90 to #75 on CoinMarketCap! ✅#EGLD is holding strong against other #altcoins because #EGLDSqueeze is viral+ full of memes around the most scalable L1 in the #crypto space. #SOLANA (#SOL) #ETHEREUM (#ETH) #BNB #TON #XRP #NEAR #DOGE #PEPE #BRETT #ICP #TRX https://t.co/0IPfVAUBTk,Wed Jul 03 15:07:53 +0000 2024,58,187
39,Daniel Veroc ⚡️#EGLDSqueeze,"If you're searching for biggest wealth transfer in history &amp; next #Gamestop (#GME).

✅ Want to invest in most undervalued &amp; advanced L1 in space.

#ETH #SOL #NEAR #AVAX #ADA #TON #XRP #TRX are overvalued.

Join #EGLDSqueeze army 🔽 #EGLD (#MultiversX).

https://t.co/W4T1QvERb5",Tue Jul 02 20:31:49 +0000 2024,28,96
40,Van💎DAM𝕏.EGLD,"Why do some ex $EGLD holders want to see it fail, their ego is too large?

They forget why they loved the eco, chasing money and clout.

Applaud #MultiversX for what has been built with a fraction of the budget of chains like #solana #eth #near 

#EGLDSqueeze https://t.co/d70MMDO9lc",Tue Jul 02 10:09:36 +0000 2024,19,86
41,Daniel Veroc ⚡️#EGLDSqueeze,"I will start our own #EGLD bull run. Because I can, why not? #MultiversX is here to stay, and I've never used a better blockchain. It's the Apple of web3. Nothing can compare. Sorry if you still don't get it. You should try @xPortalApp. #EGLDSqueeze is here. #ETH #SOL #NEAR #ADA",Tue Jul 02 06:56:55 +0000 2024,63,181
42,Ref Finance,"COMMITTED to leading DeFi on @NEARProtocol. 🏦

Bring LIQUIDITY to #NEAR, circulate liquidity on-chain, INCENTIVIZE the COMMUNITY, and elevate NEAR DeFi beyond its peak. ⛰️

Thank you to all our partners who have been part of our journey in the first half of 2024.

WHAT's NEXT? https://t.co/h946FDB9pe",Mon Jul 01 03:08:15 +0000 2024,20,87
