Tweet_Count,Username,Text,Created_At,Retweets,Likes
15,🍀 PokeLiko 🍀,"Liko and Dot's are developing SO GOOD! 
- Liko learns how to control her stress, she develops emotionally, she understands the fun of being in a battle.
- Dot slowly turns from a girl without confident to someone who takes things into her own hands.

Peakzon

#anipoke #Dot #Liko https://t.co/7SQ3UoyuIv",Fri Jul 12 20:24:01 +0000 2024,52,360
16,karbon 🐺🦊,"Guys please be careful in Brussels

I was walking around with $100k in $dot when a guy in a Polkadot hoodie stopped me and gave me $400k more $dot

#dot #grant",Tue Jul 09 14:39:30 +0000 2024,18,509
17,Arno,"EGLD is back at $1B MC

Rising from rank 99 to rank 78 in 7 days on @coingecko

The #EGLDSqueeze is real, this token is completely undervalued

Realistically it should be around #DOT or #AVAX valuations 8x to 10x from where it is today

That’s where we’re going

Now you know 📈 https://t.co/ZxCh74AVJx",Tue Jul 09 11:22:59 +0000 2024,89,289
18,Van💎DAM𝕏.EGLD,"#EGLDsqueeze will continue every day, every week, every month. 🍋 

When we have funds, we buy as much $EGLD as we can.

The strongest, unshakable community in crypto will take $EGLD off exchanges. 

This asset only becomes more scarce.
#solana #Eth #dot #xrp #bnb #btc #vra #kas https://t.co/v2XQWnTH29",Mon Jul 08 08:23:55 +0000 2024,27,87
19,Tony ₿itcoin⚡,"#Polkadot was deposited in staking 2,550,003.81 of $DOT $16,014,023 🔐
 
Whales have been buying millions of $DOT lately and are putting it in #staking 💰

They will be buying #DOT because they may be applying for #Polkadot #ETF 🤔 this is not a statement it is just a possibilit",Sun Jul 07 08:41:46 +0000 2024,13,155
20,Polkadot Watch 🔭,"2,550,003.81 $DOT ($16,014,023.91 USD) was bonded to staking by an unknown wallet 
 
 https://t.co/wmAc9jo5q1 
 
 #DOT #POLKADOT",Sun Jul 07 06:53:09 +0000 2024,10,108
21,Dan Bking,"One thing I’ve witnessed during the #EGLDSqueeze movement ⬇️
Not a single top 20 #crypto project has such an engaged, united and vibrant community like #EGLD 

And boy I rooted a lot, ALLLOOT!  for other projects in my bag such as #SOL #DOT #BNB   

🚀BULLISH ON $EGLD WAGMI FAM👏🏼",Sun Jul 07 06:41:51 +0000 2024,68,302
22,Captain Faibik 🐺,"$DOT has bounced back Nicely and is on the Verge of a wedge breakout, so keep a close eye on it. 🧐

#Crypto #DOT #Polkadot https://t.co/mBTRZ03JzH",Sun Jul 07 05:00:19 +0000 2024,37,242
23,Van💎DAM𝕏.EGLD,"#MultiversX is the most scalable, unhackable, smoothest layer1 I'm #Crypto

Future proof #cryptocurrency ⛓️
Only going one way, we have grassroots #GameStop momentum.
We can not be stopped - join the movement🦍💎
#btc    #sol #eth #ada #Polygon #xrp #vra #cro #DOT https://t.co/gsGPxqNeq8",Sat Jul 06 08:56:58 +0000 2024,30,127
24,🍀 PokeLiko 🍀,"It's so adorable! I love it!

#アニポケ #anipoke #PokemonHorizons #Liko #Roy #Dot https://t.co/FI7rqydFbQ",Fri Jul 05 10:24:25 +0000 2024,45,258
25,Van💎DAM𝕏.EGLD,"#EGLDSqueeze all the way, we don't play games, we accumulate and build our bags

Download @xPortalApp 
Buy $EGLD 

It's that simple. 

Buy top-tier assets at low prices - not after a 30X.
#Ethereum #cardano #solana #polygon #DOT #XRP #LTC https://t.co/mEb4ByuyzX",Fri Jul 05 09:18:44 +0000 2024,25,95
26,Doktop TaXa,"hoping on their friendship development in the future
#anipoke #PokemonHorizons #dot #penny https://t.co/L7HIFFTPhv",Wed Jul 03 17:16:41 +0000 2024,237,1261
27,Polkadot,"DOT on @Ledger gud

Cold storage with universal #DOT and parachain support, better

🔍 Discover key improvements for the Polkadot Ledger App and how it makes life easier for the entire eco. 

https://t.co/NCQx3Lg1pc",Wed Jul 03 14:43:08 +0000 2024,75,477
28,James Wo 💎💎💎,"With all the FUDs, #DOT still has a $9B market cap and it’s #16 on Coingecko. 

Shut the fxxx up if you are not even close to this level! 

💪💪💪 https://t.co/OhzfILBeSL",Tue Jul 02 19:12:58 +0000 2024,6,105
29,DΛVID 🟢,"JUST IN: 🚨 Polkadot (DOT) Treasury paid The Block cryptocurrency media site $228K so far this year in marketing campaign funds.

According to documents published by the #DOT Treasury, they paid The Block a quarter million for research reports, sponsored scoops, sponsored posts, https://t.co/u0j7YPBorv",Tue Jul 02 15:12:24 +0000 2024,276,313
30,The Teriyaki Don,"$DOT

a good project and strong team in a predictable and transparent roadmap, planned and projected, I think in the near future we will see an unprecedented growth of this project

#DOT #grant",Tue Jul 02 08:58:33 +0000 2024,13,163
31,CHETAN.DOT,"$DOT breaking out from its 109 days+ falling wedge...

Time for reversal...?👀

#DOT #POLKADOT https://t.co/kWPyc07W6d",Mon Jul 01 18:23:35 +0000 2024,18,115
32,Klever Wallet,"🚀 Stake to Win $500 in @Polkadot #DOT! 🚀

The #TasktoWin event has begun! 20 lucky new #DOT stakers will share a total prize of $500 in #Polkadot Coins.

How to enter:
1️⃣ Stake at least $20 worth of $DOT in Klever Wallet
2️⃣ That's it—you're in the running!

We'll take a https://t.co/cW7tuXaqd1",Mon Jul 01 15:52:40 +0000 2024,42,118
33,Polkadot Insider,"🚀 Exciting times at #PolkadotDecoded2024!

🌐 Discover the vibrant ecosystem of @Polkadot and @kusamanetwork with notable exhibitors

👉Don’t miss out on this festival celebrating decentralized innovation!

Join now at: https://t.co/SJa4yYlvXX

#Polkadot #DOT https://t.co/VxuYqt41Ez",Mon Jul 01 04:16:32 +0000 2024,23,100
