Tweet_Count,Username,Text,Created_At,Retweets,Likes
192,Daniel Veroc ⚡️#EGLDSqueeze,"(#EGLD) is the top L1 that scales infinitely (10mil+ TPS, by adding shards), while keeping low hardware needs &amp; decentralization. Most val. nodes after #ETH - 3,560. Best UI/UX secure wallet in crypto with onchain 2-phase. No downtime like #SOL. #EGLDSqueeze is next #GameStop 👇",Mon Jul 22 10:38:03 +0000 2024,50,173
193,David.CRO Validator.CRO,"$MERY is leading #CronosChain 

#Sol $BTC #BTC https://t.co/gVJx6GLwEi",Mon Jul 22 09:23:51 +0000 2024,23,86
194,Daniel Veroc ⚡️#EGLDSqueeze,"The funds raised by #SOL and #NEAR are crazy...
The things that #EGLD has done with 5m is unbelivable",Mon Jul 22 08:27:26 +0000 2024,32,153
195,Sachin,"GM Fam 🧿 
Finally, The Day is Here 🔥
Sharing My Genesis on @domainbubbles I'm really excited to share my art creativity on one of the finest platforms.

Thank you dear @true_magic for following truly honoured 🫂

"" 𝑬𝒕𝒉𝒆𝒓𝒆𝒂𝒍 𝑸𝒖𝒆𝒆𝒏 "" 💜✨
LE ~ 10 $ #Sol 

Hoping for https://t.co/CX1yF0x0GT",Mon Jul 22 07:42:15 +0000 2024,19,53
196,中国鲸鱼资金 - Chinese Whale Capital,"Aped project: @darkwifX | #SOL
https://t.co/cemkZ51l0Q

I've aped into $DWIF, which has also received a supporting tweet from Ansem.

“Following the hype of Laser Eyes, now we have the best OG meme on Solana - DogWifHat with Laser Eyes. The team has good previous experience, with https://t.co/hCgkszcBgZ",Mon Jul 22 07:34:23 +0000 2024,24,145
197,Whale Alert,"🚨 🚨  196,068 #SOL (35,167,639 USD) transferred from unknown wallet to #Binance

https://t.co/07OafQEuVK",Mon Jul 22 07:08:18 +0000 2024,10,127
198,S O L U P,"It seems like everyone is rallying around #SOL. Let's make #SOL a part of crypto history, standing alongside #BTC and #ETH.

#SOLUP 💥💥💥💥💥 https://t.co/gC0vvEjGdg",Mon Jul 22 05:12:21 +0000 2024,4,41
199,RedRum,"Minimum 100x projects for this bull run

$DAG
$STAMP
$CAPP (min 1000x)
$EWT
$WTK
$BOLT 

Its not #BTC #ETH or #SOL . They are safer but max 5-15x

What did I miss?",Mon Jul 22 04:07:49 +0000 2024,8,97
200,ddefying 🌙 ⛩️,"Picked up a laser eyes.  Do bandos follow bandos?  @BandokidsSOL 

#nft #crypto #sol https://t.co/9g9iy2vk6Y",Mon Jul 22 03:39:53 +0000 2024,4,67
201,Shadownomics ⚛️,"If #sol is not done we’re not done 😈 

#soleth #nasdaq #correlation https://t.co/a2gcGxNXIn",Mon Jul 22 02:17:41 +0000 2024,58,106
202,✨Ms_Tee✨,Haven’t had one of these in a min… Who’s giving me the next one?🤔#SOL https://t.co/22V2vpfhFG,Mon Jul 22 01:07:35 +0000 2024,5,54
203,The Crypto OG,"🎁50$ $SOL Giveaway for 1
winner
follow @OriginalGooseOG
Tag 3 Solana friends
Like and Rt
Leave your #sol wallet for prize
The winner will be announced in 48h starting from now with a proof payment on #solchain
#solscan
We are#sol Family and we make#solana great again
#eth #nft https://t.co/3ET3zXgdJl",Mon Jul 22 01:04:20 +0000 2024,55,297
204,Jack,"Todays Crypto Pulse 🚀: #BTC and #ETH hold steady, while #SOL and #DOGE race ahead! 💰📈 

Watch the green gains roll in. Are you ready to ride the wave? 🌊 https://t.co/aqZDQ1cEdQ",Mon Jul 22 00:04:46 +0000 2024,1,69
205,Nashe.sol,"Just bought Mads #131 with W LFFFG, Does Holders still follow holders??
#SOL #nft #solana #nfts https://t.co/YJnJUrn3NO",Sun Jul 21 23:03:30 +0000 2024,16,216
206,Leto 🌟 is back in her X-Men era,"got asked to draw the silly clumsy jedi 
#theacolyte #sol #starwars https://t.co/27uJRhOrUU",Sun Jul 21 21:01:39 +0000 2024,92,479
207,Daniel Veroc ⚡️#EGLDSqueeze,"My smartest friends, including those using #ETH, and #SOL, who have been lifelong supporters of #BTC , are excited about #EGLD

#EGLDSqueeze",Sun Jul 21 19:59:09 +0000 2024,43,155
208,inBetweeners 🧸,"🚨 Attention, this is it! Prepare for the airdrop of your ticket to Planet #SOL!

Turn on your notifications and keep your seatbelts fastened because if you’re here now, you’re in the right place at the right time 😍👏

RT, tag 3 friends, and add your SOL address.

What if the https://t.co/e8OZEoNpfC",Sun Jul 21 19:24:04 +0000 2024,97,218
209,Arno,"My smartest friends, including those using #ETH, and #SOL, who have been lifelong supporters of #BTC, are excited about #EGLD

#EGLDSqueeze",Sun Jul 21 19:10:53 +0000 2024,29,113
210,Lil Pump,"no wonder #Sol is up, they knew Biden was out 

esskeetit !! #MAGA",Sun Jul 21 18:35:52 +0000 2024,30,207
211,Tom Bibiyan 🇺🇸,"Doing a space in a few minutes and giving away $500 $sol at 200+ peeps 

Must retweet to enter 👇#SOL https://t.co/qqvey09pyh",Sun Jul 21 17:20:43 +0000 2024,44,69
212,Daniel Veroc ⚡️#EGLDSqueeze,"#DOGE: $19 billion
#SHIB: $10,44 b
#PEPE: $5 b
#WIF: $3 b
#BONK: 2 b
#ETH: 420b
#SOL: 80b
Memes only: +- $50.18 bil🚨
#EGLD most scalable &amp; advanced L1 that solves thrillema, unlimited scaling via sharding, best UX, scarce, 3572 validators - have 0,9 billion ✅ 🧠 🤣#EGLDSqueeze https://t.co/e8aVM3epNw",Sun Jul 21 12:40:32 +0000 2024,121,303
213,Loretta Crypto,"Sunday breakfast. 

Drop your #TON or #SOL address fast.",Sun Jul 21 10:19:10 +0000 2024,102,267
214,Daniel Veroc ⚡️#EGLDSqueeze,"@ScottiePippen #ETH can't scale, only by L2's. L2's are 100% centralized. On #BASE #Arbitrum &amp; others 2 persons can steal your funds + terrible UI/UX. #SOL on another hand is centralized, extreme hardware requirements, monolitic architecture/vertical scale. #EGLD is way

https://t.co/a8zHuKXmuS",Sun Jul 21 09:32:46 +0000 2024,27,153
215,Celeste,"GM GM @X and my fantabulous Web3 fammm🌹☀️🫡

Sending Weekend vibes 🤗🫶 
#SOL #Crypto #NFT #nftarti̇st https://t.co/pvE7p9lWMa",Sun Jul 21 09:15:48 +0000 2024,12,70
216,Daniel Veroc ⚡️#EGLDSqueeze,"#SOLANA (#SOL) is the world's largest beta, valued at $80 billion. Most overvalued project on the planet! Catastrophic architecture &amp; extreme centralization due to extreme hardware requirements for nodes. Firedancer won't solve decentralization or inflation. Join #EGLDSqueeze 👇 https://t.co/1c4PEJuOkN",Sun Jul 21 08:44:29 +0000 2024,86,264
217,Tilit NFT,"Get ready for the wild side of TILIT! 🌟 With only⚠️ 999 ⚠️supply, our OG and WL holders get a 🔥 free mint 🔥on SOL. Don’t miss out on this exclusive opportunity. Be wild, be TILIT! 🦹🏻‍♂️🔥 #TilitNFT #SOL #FreeMint #NFT #SolanaProjects https://t.co/CNBfBrh7HN",Sun Jul 21 08:33:07 +0000 2024,317,454
218,S Sotama,Need help brotha @TehMeek1 ?! 💪 @Shibtoken x @shibwifcoin #SHIBFAM #SHIBSWAP #BROS #ETH X #SOL https://t.co/RBa6OJllqk,Sun Jul 21 02:34:30 +0000 2024,7,354
219,MelvinAi,"🚨 1 #SOL #GIVEAWAY ALERT 🚨

Must like, retweet the space, comment with tag f 2 MFers and be in the space to accept your #

SENDING SOL BEFORE CA 💯💰

#memecoin1000x Dropping soon 👀

@DegenPreacher #memecoin #Solgiveaways #memecoinonsolana",Sat Jul 20 22:56:19 +0000 2024,64,73
220,Willow 🧡🤍🩷,"#OSHA &amp; #SOL “Angel” he calls me… 

#TheAcolyte #RenewTheAcolyte 
https://t.co/NYxQcBDawF",Sat Jul 20 20:08:48 +0000 2024,38,137
221,knoxtrades | JuicyStake.io,"My investment thesis is VERY simple.

#BTC is going to be the reserve asset of the world in the next 10 years

#SOL will be the payments network of the world; jucySOL provides among the highest APY on staked $SOL

NFTs are more fun than memecoins, but $BONK has provenance. 

$JUP",Sat Jul 20 15:25:20 +0000 2024,7,109
222,gyeo,"(They Long to Be) Close to You, Carpenters. Lovely Runner (2024). Im Sol (Kim Hyeyoon)

#SOL: ""why do birds suddenly appear every time you are near?""

#lovelyrunner #kimhyeyoon #byeonwooseok https://t.co/KVzkQnH8qv",Sat Jul 20 13:48:25 +0000 2024,95,488
223,Eric,"The market is pumping upwards!

#BNB up 4.31%, #BTC up 3.93%, #ETH up 2.12%, and #SOL up 7.67%.

Trust me, those that sold during the dip are regretting it.

Do you think this bullish trend will continue and for how long?",Sat Jul 20 13:14:30 +0000 2024,1,73
224,zeynep •𝔷𝔢𝔫𝔭•,"Happy weekend ☘

𝑼𝒏𝒅𝒆𝒓 𝒀𝒐𝒖𝒓 𝑺𝒑𝒆𝒍𝒍 

0.1 #Sol
8/10 ed  Available on @exchgART https://t.co/pF9OA64djw",Sat Jul 20 11:07:03 +0000 2024,45,94
225,REKTBuildr 🔺🔺🔺,"Why would $SOL rotate to $AVAX you may ask?

1. #Avalanche and #Solana circulating supplies are almost the same. #AVAX price should be way closer to #SOL but it isn't. Still way discounted 

2. Both are the fastest platforms out there. Except Avalanche works 100% of the time and",Sat Jul 20 10:43:58 +0000 2024,24,112
226,Daniel Veroc ⚡️#EGLDSqueeze,"Added 121,560.12 EGLD (~$4,055,847.52) in 23 days since #EGLDSqueeze. 
✅#EGLD is undervalued
✅Unlimited scaling SHARDING (10mil + tps)
✅ 3 568 nodes
✅Low hardware requirements
✅Best UI/UX in the space
#SOL is centralized 
#XPR same👆
#ETH can't scale 
#NEAR terrible UI/UX https://t.co/hxp89HDUmG",Sat Jul 20 08:55:01 +0000 2024,127,319
227,The Moon,"Thanks to the recent #BTC pump, #SOL has approached the main descending resistance. If it breaks, the target is $200 🎯 https://t.co/WudOpgaY1f",Sat Jul 20 08:12:10 +0000 2024,57,367
228,Whale Alert,"🚨 🚨  236,964 #SOL (40,241,229 USD) transferred from unknown wallet to #Binance

https://t.co/yt1gECbNIs",Sat Jul 20 04:36:24 +0000 2024,15,200
229,"Aro.eth (💵,🗽)","BREAKING: Base memecoin $NORMIE (@normiebase)
just flashed a major bullish indicator 👇👇

Top analysts are saying his chin has been confirmed.🤯

https://t.co/QbBCryp0J2

#Crypto #eth #btc📷 #sol #memecoins #100x #news https://t.co/YeuEPnVGyT",Fri Jul 19 22:24:05 +0000 2024,15,81
230,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/D5zbQNaiKK",Fri Jul 19 21:29:28 +0000 2024,514,513
231,C4 Coin,"It's official: we are in an accumulating phase for $C4 🐊⚡️

#ADA #SOL #AVAX #ETH #INJ #BASE https://t.co/i7ZIVomyb3",Fri Jul 19 21:28:42 +0000 2024,31,84
232,inBetweeners 🧸,"🎙️ The door has opened, and your ticket to planet #SOL is about to be airdropped.

Join us, because great things await on this crazy adventure 🚀🪐

It’s closer than you can imagine 🤐

Paste your SOL wallet and RT 👀

@solana #SOLANA #SolanaAirdrop @phantom https://t.co/wB9RkETvIe",Fri Jul 19 19:05:13 +0000 2024,151,251
233,NFTPerks 🇵🇹,"Late afternoon, Fams 🌇🤗

💸 Green Market is Coming back 🎢 💸

#BNB up 4.31%, #BTC up 3.93%, #ETH up 2.12%, and #SOL up 7.67%.

How long do you think will this Bullish trend continue? 👀👀 🌱🌱 https://t.co/KaNvdBYvgy",Fri Jul 19 17:08:20 +0000 2024,2,76
234,Xavier Sterling,"I want to change someone's life and send 200 $SOL (~$95,000) to one person by tomorrow. 

Just like, retweet and comment 'done'. 
Random winner in 15 hrs

Have a nice day everyone! #Sol https://t.co/S8z4wETsRY",Fri Jul 19 16:27:12 +0000 2024,306,425
235,Daniel Veroc ⚡️#EGLDSqueeze,"It's been (22) days since we first used the #EGLDSqueeze, and I’ve invested more than $4 million into #EGLD since then. I just made a quick video without any planning. I wanted to clear my head and tell you what I think is important and why I don't invest in #SOL #ETH #AVAX,etc. https://t.co/4uZblKpKML",Fri Jul 19 16:26:39 +0000 2024,200,499
236,adam 🎒,".@MadLads SOL chart looks interesting

been on a steady uptrend since 54 SOL fp 

listings down from 391 to 368 in the past few days

#SOL pumping, listings down is always a good sign

imo, lads are the top collection on ALL chains

fock it. https://t.co/Z0WTEHBPUW",Fri Jul 19 15:44:32 +0000 2024,5,66
237,Companeons,"🚀✨ $COMP token coming soon on @solana! 🚀✨

💥 Drop your #SOL wallet in the comments! 💥

🔥 Don't miss out on this incredible opportunity! 🔥

#NFTCommunity #Crypto #Solana #NFTs #CryptoNews #Blockchain #TokenDrop #Airdrop #CryptoAirdrop #SOL #CryptoWallet #NFTProject  💎🌐🚀 https://t.co/Cc9XOtzveb",Fri Jul 19 14:15:17 +0000 2024,49,120
238,Lil Pump,"if I got any holders in Tampa Florida, DM me or comment here 

I’ll be out there today and tomorrow and want to hang out with yall ! 

Hit me in the comments or DM me if u got that $LilPump , we gonna kick it. 💯 

#LilPump #Sol",Fri Jul 19 13:18:47 +0000 2024,23,220
239,Bitforce,"#SOL is outperforming #BTC and #ETH.

#WIF is outperforming #SOL. 

Functioning perfectly as a beta #SOL product. 

4H 200 EMAs.

Keep it simple. Green good, red bad. https://t.co/1zDJYXQltW",Fri Jul 19 12:18:57 +0000 2024,20,143
240,Berkay Ozcan,"Good Morning🌞

Every day can't be the same, and we can't find the same motivation every day. But that's life. It's a long and steady marathon. Maybe not today, but one day we'll achieve our dreams❤️‍🔥

Eclipse
1/1 - 0.35 #SOL https://t.co/GKWpI9FSIX",Fri Jul 19 10:42:02 +0000 2024,12,64
241,Loretta Crypto,"$10 Friday breakfast. 

Drop your #TON or #SOL address fast.",Fri Jul 19 09:19:26 +0000 2024,186,442
242,Wiz,"Ok fam as promised I will run now a big giveaway just follow the rules I will check 

Follow + retweet 

Join my TG - https://t.co/6ZTDZhDynm

20 #SOL to 20 winners 

(I will check) 

#Giveaway #SolanaGiveaway #Solanamemes https://t.co/i3pLiOnkpk",Fri Jul 19 09:06:01 +0000 2024,309,331
243,Crypto2.0toSUN,"Where are the OG Miners 💎 ? 🤟🏼

$PNDC &amp; $PORK to the MOOON 🔥🔥

@Pond0x #Crypto #ETH #SOL #PORK https://t.co/Qm8ppdOFBp",Fri Jul 19 08:29:44 +0000 2024,46,153
244,Captain Faibik 🐺,"$SOL is on the Verge of Bullish Pennant Breakout..🔥📈

Accumulate it before It's too late..⌛️

#Crypto #SOL #Solana https://t.co/o4dbdZ8iel",Fri Jul 19 07:32:36 +0000 2024,98,400
245,Daniel Veroc ⚡️#EGLDSqueeze,"#EGLD is the best L1 with unlimited scalability via sharding—achieved what #ETH aim for but gave up on, focusing on L2's for the next decade. #SOL founder admits sharding is a hard problem to solve, opting for a centralized quick fix. #SOL is mainly for memecoins. #EGLDSqueeze",Fri Jul 19 07:25:43 +0000 2024,74,246
246,swgalaxyjyn🪐|| qimirs arm vein,"#Osha #Sol // when I sold you my heart 
#TheAcoloyte https://t.co/EKLOh4UZnP",Fri Jul 19 02:22:19 +0000 2024,25,154
247,"Aro.eth (💵,🗽)","JUST IN: Base memecoin $NORMIE (@normiebase) bullish momentum continues after price surges +50% in the past 24 hours.

https://t.co/QbBCryp0J2

#Crypto #eth #btc #sol #memecoins #100x #news https://t.co/dIrsAF2IOm",Thu Jul 18 21:17:29 +0000 2024,16,95
248,Daniel Veroc ⚡️#EGLDSqueeze,"I've acquired additional 623.86 EGLD ✅ for ~$23,832.52 by exchanging #ETH for an average price of ~$38.20 per #EGLD. This brings my latest EGLD purchases to 121,560.12 EGLD, worth ~$4,055,847.52 since the hashtag #EGLDSqueeze was first used on 27/06/2024. I don't like #SOL 🔽 https://t.co/zpZNn3XRyV",Thu Jul 18 15:55:33 +0000 2024,135,453
249,SolMinting,"🎁FREE MINT #NFT GIVEAWAY🎁

➡️PRIZE: 3WL Free mint @gobecoin

To win: 
1️⃣ Follow @gobecoin and @Solminting_
2️⃣ Like &amp; Retweet 
3️⃣ Tag 3 friends 

⌛️ 15HRS 🎁

#NFTs #Giveaway #NFTCommunity #SOL #FreeMint https://t.co/GyKtEpZNDT",Thu Jul 18 10:24:01 +0000 2024,258,281
250,Daniel Veroc ⚡️#EGLDSqueeze,"20th day✅of #EGLDSqueeze. If you want to see how much I own #EGLD &amp; #MEX on my first livestream connected to @CoinMarketCap via API live, share latest tweet with the teaser for the first video. I'M ALL IN ON THE MOST ADVANCED L1. I say NO #SOL #ETH #NEAR
https://t.co/dzH0SNiotb",Thu Jul 18 10:20:14 +0000 2024,55,167
251,Daniel Veroc ⚡️#EGLDSqueeze,"Why I invested $4M+ in #EGLDSqueeze? Two theses: a quick 5-min overview and 50-min deep dive. Covered Tech, Decentralization, Scaling, GitHub, SimilarWeb, Whitepaper, Tokenomics, Team, History, Ecosystem, Validator role, and my total #EGLD portfolio💲I don't own #NEAR #SOL #ETH. https://t.co/mY9BzFu5BK",Thu Jul 18 10:06:27 +0000 2024,156,400
252,Loretta Crypto,"Thursday toast🥪

Drop your #TON or #SOL address fast.",Thu Jul 18 09:21:37 +0000 2024,114,315
253,Hanna Balaban,"Good summer morning, friends 🌸🌞

""Summer Muse"" is my latest 1/1 on @exchgART
1 #sol https://t.co/clkHV2AygZ",Thu Jul 18 06:56:11 +0000 2024,19,85
254,Dan Bking,"GOOD MORNING #WEB3 GOATS 🐐

GM ME BACK 🫵🏻

HAVE AN AWESOME THIRSTY THURSDAY 🥂🥂🥂

#nft #btc #sol https://t.co/0DcDz4VZTc",Thu Jul 18 06:05:27 +0000 2024,0,64
255,KingCobra.sol (DKS),"This is a Thread about DKS: A Journey in Web3 Networking and Personal Growth 

🧵👇 #SOL #ETH #Crypto #NFT #DKS https://t.co/7HbzO3mugw",Wed Jul 17 21:47:27 +0000 2024,21,77
256,CraigO!🎙,"Ready to dive into why I choose MultiversX (EGLD) over Solana?

Despite #SOL price growth, MultiversX, formerly Elrond, is superior in every aspect. Here’s why:

(Shout-out to @Veroc_Daniel for kickstarting the grassroots #EGLDSqueeze movement. Please give him a follow!)

Watch https://t.co/h2BYruvypt",Wed Jul 17 16:22:31 +0000 2024,256,516
257,Network3,"🤩Hey hey #N3 Fam, our version  will have a big upgrade 

❗️ The new version will offer you 3x faster speed than the old one. 🚀🚀

Join Our Community: 
DC:https://t.co/QE5EpM8atv 
TG:https://t.co/JXdWWQ8wgg

 #ai #depin #Layer2 #BTC #SOL #iotex #Web3 #N3 https://t.co/w6OIGUz0gE",Wed Jul 17 16:01:26 +0000 2024,242,1252
258,Steve Courtney ~ Crypto Crew University,"Check out the latest weekly update for #SOL! 🚀

Despite the recent dip, #SOL is holding strong at the 0.786 Fibonacci retracement level.

But that's not all, an SRSI cross has been spotted on the weekly chart,

Could this be signaling a potential 🚀 in the near future? 🤩 https://t.co/aI2pveksBc",Wed Jul 17 13:29:39 +0000 2024,17,148
259,Mark (مارك) ∞,All this and you're telling me I can buy #ICP for less than 10 USD? Why is #ETH at $3000+? Why is #SOL over $150? Wake up people.,Wed Jul 17 13:27:16 +0000 2024,23,121
260,Ak47♛,"$SOL potentially brewing a bullish cup and handle on its uptrend. Large pattern suggests a nice rally could be on the horizon!  

Keep an eye on the handle for completion and breakout! 

#Crypto #TechnicalAnalysis #sol #solana https://t.co/CkqqmoWLl3",Wed Jul 17 12:33:29 +0000 2024,8,234
261,| ♠️ | ACE,"✅️ Everything set my $TRIAS fam! 🤩🔥

💥#Mainnet &amp; TEP20 tokens launch end of July. $TAS rewards coming. NetX performance boost &amp; new #AI Agents. New website &amp; platform soon!

The time as come! @triaslab 🤜🤛

#crypto #blockchain #btc #sol #eth",Wed Jul 17 11:01:32 +0000 2024,47,217
262,Daniel Veroc ⚡️#EGLDSqueeze,"@MartiniGuyYT #EGLD will soon have more Validator Nodes than #ETH, which has a 400x+ bigger market cap (400x more expensive coin). Overvalued.,ETH can't scale, only by L2's where 2 people can steal your funds &amp; there is terrible UI/UX, not usable by average Joe like me.#EGLDSqueeze #SOL 1516. https://t.co/FxMJD5vBMQ",Wed Jul 17 09:16:16 +0000 2024,43,111
263,Daniel Veroc ⚡️#EGLDSqueeze,"Hey @MartiniGuyYT, mention #EGLDSqueeze in ""The Next 100x Altcoin for 2024"" &amp; change his opinion. #EGLD is the most undervalued coin on the market. You’re basically buying something 1000x better than #ETH but for 400x cheaper. 400x in long-term, 15mil+ TPS🔼 #SOL is centralized.",Wed Jul 17 09:08:25 +0000 2024,88,255
264,Mark Paul,"ITHEUM is now omni-chain and on #MultiversX and #Solana

We're all about making data ownership a breeze with our unique #DataNFT tech. 

Once your data is tokenized, you can trade it like your favorite crypto assets (#BTC, #ETH, #SOL, #EGLD, NFTs). 

Turn your data into a new",Wed Jul 17 08:39:57 +0000 2024,24,118
265,Wiz,"Ok I will make it simple this time and with high reward, I want to change your life. 

Follow this 👇🏻

Like + retweet +  follow 

10 #SOL for one winner 

GOGOGO

#Giveaway #solanamemecoin #SOL https://t.co/xO4Lrekq5B",Wed Jul 17 08:22:59 +0000 2024,500,541
266,Berkay Ozcan,"Good Morning🌞

Echo of Time🤍
1/1 - 0.4 #SOL https://t.co/t0z9YXBLe9",Wed Jul 17 08:20:00 +0000 2024,27,102
267,Whale Alert,"🚨  135,627 #SOL (21,795,037 USD) transferred from unknown wallet to #Binance

https://t.co/z0ABzyqrvP",Wed Jul 17 07:42:25 +0000 2024,14,117
268,CoinUp.io🛩️TOKEN2049🇸🇬,"gm🌞 #Crypto  frens

$GME  is going to moon 🚀🌕 @gmecoinsol 

▶️https://t.co/RAGVbQ0d7P

#CoinUp #GME #SOL #Bullish https://t.co/JvtZN80qGE",Wed Jul 17 02:07:28 +0000 2024,46,164
269,Ian Heinisch,"Up only season is here! 📈

#BTC #ETH #SOL #PLS #BASE https://t.co/sT2gpdPdw3",Wed Jul 17 01:24:02 +0000 2024,7,89
270,Daniel Veroc ⚡️#EGLDSqueeze,This man is 14 years old and he is squeezing. He likes technology more than picture of dog with 80 billion valuation! And he understand that entire #crypto market is joke. It will end one day. Whatever you like it or not. If he can DCA #EGLD &amp; #EGLDSqueeze you also can! #SOL #ETH,Tue Jul 16 20:06:11 +0000 2024,43,198
271,MJ.algo,"Dear crypto world, 

Looks like the next @Algorand commercial comes out tomorrow? 🌭 

Don’t get too triggered this time; just embrace tech that actually works. $ALGO

#ETH #SOL #BTC 😅",Tue Jul 16 19:25:24 +0000 2024,42,317
272,Daniel Veroc ⚡️#EGLDSqueeze,"#Gamestop of crypto is here! You can join us, but you can't ignore us. #EGLDSqueeze is the fastest-growing crypto community on X. Sell your shitcoins NOW and join the most advanced and scalable L1 that can do 10 mil+ TPS (sharding), no downtime and still decentralized. #SOL #ETH https://t.co/jyUmdGGMnP",Tue Jul 16 18:12:19 +0000 2024,77,235
273,@MultiversX - Technology matters !!,"Shitcoins are not the way! L2s are not the way! Metamask is not the way! Centralization is not the way! SOL downtimes are joke. #EGLD is a 10,000x improvement! 10M+ TPS is done NOW! Everything #ETH #SOL dreams about is done NOW! #EGLDSqueeze",Tue Jul 16 17:30:39 +0000 2024,29,134
274,Daniel Veroc ⚡️#EGLDSqueeze,"I'll start with livestreams soon 🎥 Shitcoins are not the way! L2s are not the way! Metamask is not the way! Centralization is not the way! SOL downtimes are joke. #EGLD is a 10,000x improvement! 10M+ TPS is done NOW! Everything #ETH #SOL dreams about is done NOW! #EGLDSqueeze https://t.co/IIeqCsJEir",Tue Jul 16 17:17:32 +0000 2024,144,431
275,Whale Alert,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000,000 #SOL (319,687,149 USD) transferred from #Binance to unknown wallet

https://t.co/H0hBf2XSrR",Tue Jul 16 16:29:26 +0000 2024,26,292
276,Shawn.eth (Punk #4220),"THIS IS NOT A DRILL.

Giving away a $SOL WORTH $10,000 to one person among the first 3000 Retweets and Comments #SOL! Must be following to receive!!

Winner announced in 24 hours
#WIF #POPCAT https://t.co/fg8uDkiF1V",Tue Jul 16 03:02:11 +0000 2024,183,236
277,SHANE,"Do you see what I see 👀
Get ready folks
SHIDO isn't playing around

Find out more 👉 https://t.co/26ue0fpM2p
Follow 👉 @ShidoGlobal

#Shido #blockchain #crypto #Defi #p2e #eth #avax #sol #btc https://t.co/ouuxV3JrAB",Mon Jul 15 18:58:38 +0000 2024,59,110
278,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/BvFw5TRRyM",Mon Jul 15 18:54:39 +0000 2024,425,412
279,I'm Fine,"I've acquired additional 120,936.26 EGLD ✅ for ~$4,032,015 by exchanging my #NEAR, #TON, #ETH and #BTC for an average price of ~$33.34 per #EGLD. Purchases were made since the hashtag #EGLDSqueeze was first used on 27/06/2024. And just to be clear, I don't see a future in #SOL. https://t.co/yDgBpoU95p",Mon Jul 15 18:22:16 +0000 2024,20,102
280,Feras🪐,"Want a chance to win some for yourself?
drop your #SOL address tag 2 friends , like and RT 
Make sure follow 𝗠𝗲 @cryptor23 🔔 https://t.co/gUHJCXsZ6T",Mon Jul 15 18:01:12 +0000 2024,166,205
281,Daniel Veroc ⚡️#EGLDSqueeze,"I believe this is important to read for everyone who has a huge amount of money in #SOLANA (#SOL). I just cannot put money somewhere where I'll be scared every night because of downtime, centralization, and unsustainable inflation. No future in vertical scaling. #EGLDSqueeze",Mon Jul 15 17:36:46 +0000 2024,23,113
282,Lil Pump,"Pump fact: 
I’m One tweet/ piece of content away from breaking the internet and getting a new ATH. 

Floor holding, backend strong, community strong, and team strong 

Don’t be stupid 

$LilPump not goin NOWHERE!! 

#LilPump #Sol",Mon Jul 15 15:00:10 +0000 2024,21,133
283,Daniel Veroc ⚡️#EGLDSqueeze,"I've acquired additional 120,936.26 EGLD ✅ for ~$4,032,015 by exchanging my #NEAR, #TON, #ETH and #BTC for an average price of ~$33.34 per #EGLD. Purchases were made since the hashtag #EGLDSqueeze was first used on 27/06/2024. And just to be clear, I don't see a future in #SOL. https://t.co/UwafxtYDA6",Mon Jul 15 14:41:02 +0000 2024,414,988
284,FinanceXgod,Remember $SOL meteoric rise in the last bull run? $TRIAS might just be next in line! Get ready! 🚀✨ #Crypto #TRIAS #SOL https://t.co/If9WhnV5zx,Mon Jul 15 13:19:12 +0000 2024,13,95
285,𝗠𝗮𝘁𝗰𝗵𝘂~𝗛𝗘𝗫,"𝙃𝙚𝙮 #𝙋𝙪𝙡𝙨𝙚𝘾𝙝𝙖𝙞𝙣 I've been on a wild  journey across #Sol  #Base &amp; #Eth
  The PulseChain community blows them all out of the water by a country mile! The energy here is incredible, and I'm thrilled to be part of it. #HEX #PLS #PLSX #INC
Thanks for the warm welcome https://t.co/w43j6bzEvk",Mon Jul 15 12:20:53 +0000 2024,28,139
286,Lil Pump,"Crypto News from Lil Pump: 

Meme coins are picking up again. 

Big Pumps otw 

#LilPump #Sol",Mon Jul 15 02:49:30 +0000 2024,26,128
287,Jack,"📈 Solana (SOL) is on the rise! 🚀 With a 3.92% increase in the last 24 hours, the price has reached $150.4. 

Is this the right time to buy or sell? 🤔 #SOL https://t.co/xXv7A2JSdq",Mon Jul 15 01:50:25 +0000 2024,1,72
288,Daniel Veroc ⚡️#EGLDSqueeze,Meme video that explains everything about #SOL &amp; #ETH. THIS IS FINANCIAL ADVICE! The last moments of the video are why I #EGLDSqueeze.,Sun Jul 14 17:48:01 +0000 2024,50,169
