Tweet_Count,Username,Text,Created_At,Retweets,Likes
11,Mira Hurley,"Calling all $BCH #BCH enthusiasts!

We're implementing BCH payments into https://t.co/abgx3yb0QE. We're currently perfecting the BCH payment flow and would love more feedback.

If you would like to test it on beta and tell us what we can improve, DM me!",Fri Jul 19 19:19:54 +0000 2024,49,195
12,Zapit,"Soon!

#BitcoinCash #BCH https://t.co/11A2jhlwWr",Fri Jul 19 12:12:29 +0000 2024,25,82
13,Digital Perspectives,"Ripple/XRP-Ripple/CEO-Rumors Floating Ripple Settlement,Ripple/Circle/Stellar=US Infrastructure, XRP $400+ Breakout?

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/ublzpRh6iG",Thu Jul 18 14:49:49 +0000 2024,22,73
14,Digital Perspectives,"Ripple/XRP- XRP Bullrun Is Here?, XRP Going To $18-$36 Dollars 2024?

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/pXoyNrVfAE",Wed Jul 17 14:40:33 +0000 2024,41,160
15,Crypto India,"JUST IN: Kraken Exchange to Distribute #BTC and #BCH to Mt. Gox Creditors Within 7-14 Days. 
source- @News_Of_Alpha https://t.co/4eMRibueY3",Tue Jul 16 11:11:14 +0000 2024,49,211
16,Digital Perspectives,"Ripple/XRP-UST/Janet Yellen Admits USDollar Collapse Fears, XRP To The Rescue

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/F8sbb8m2wC",Mon Jul 15 12:30:43 +0000 2024,22,70
17,Digital Perspectives,"Ripple/XRP-XRP Unlocks Crypto Bullrun, SEC vs Ripple Ruling July 31?,XRP $18 Or $36 Or Both?

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/ILB7onlPlB",Sun Jul 14 14:13:16 +0000 2024,25,114
18,Digital Perspectives,"Ripple/XRP-Illegal Secret Deal,Crypto Big Week On Capital Hill, XRP Price UP 12.1% 24Hr 19.2% 7Day

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/w7WztUDQxl",Sat Jul 13 15:34:50 +0000 2024,31,103
19,Digital Perspectives,"Ripple/XRP-Robinhood + Bitstamp + Ripple = XRP Listing?, JPMorgan + Axelar = Ripple

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/kJJQ8NphZV",Tue Jul 09 13:47:41 +0000 2024,25,71
20,Digital Perspectives,"Ripple/XRP-Plans Within Plans, 2025 = Crypto Liquidity Wave, XRP $33.00 Echo Rally

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/pDt0XayfT5",Sun Jul 07 14:27:28 +0000 2024,24,93
21,Digital Perspectives,"Ripple/XRP-The New York Federal Reserve + Ripple = US Banks &amp; Wall St., XRP Price $26 On Its Way

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/x1YUCN7hNf",Sat Jul 06 14:36:52 +0000 2024,21,92
22,MaxiDamos28.7B 𐤊,"#KAS gonna flip #Litecoin
LTC was created to be a faster POW than #BITCOIN
It’s time for our POW friends (#LTC, #BCH, #DOGE...) to switch to the best POW #Kaspa
It’ll be better for you &amp; your wealth
I already flip 75% of my #BTC to KAS &amp; don’t regret
BTC is underperforming https://t.co/A9tzh5wV0I",Sat Jul 06 09:15:28 +0000 2024,15,94
23,Crypto India,🚨BREAKING: Mt. Gox begins repayments in #bitcoin and #bch https://t.co/OgubIUFxvQ,Fri Jul 05 06:45:33 +0000 2024,20,133
24,Digital Perspectives,"Ripple/XRP-Ripple Settlement &amp; Remedies Ruling Days Away?, FIT21 Act This Year?,XRP $$$

#BTC
#ETH #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #XRP Includes Paid Promotion https://t.co/oKQCTVJAgh",Wed Jul 03 15:49:02 +0000 2024,21,84
25,be_cashy,#BCH 💸 NEW ATH ✅ https://t.co/EUU5HReXqn,Wed Jul 03 14:09:41 +0000 2024,17,94
26,DΛVID 🟢,"JUST IN: 🚨 Bitcoin Cash (BCH) mining hashrate has gone up nearly 3x in the past day, as prices have dropped around the crypto market.

Around the market crypto prices have dropped, with #BTC briefly going back to $59K. #BCH price on the other hand appears to be rising with the https://t.co/IYcX8JSTeF",Wed Jul 03 13:31:18 +0000 2024,12,76
