Tweet_Count,Username,Text,Created_At,Retweets,Likes
12,jack,"Since the peak in November 2022, #Litecoin 's downward trend has continued for over 20 months. The RSI indicates bullish signs, suggesting the purchase of more #LTC .#LTCBTC https://t.co/MBNukwU21Z",Sun Jul 28 10:03:59 +0000 2024,12,109
13,Why Litecoin,#LTC has a pretty similar technical setup to pepe before its largest % gain and XRP before its largest gain in 2017 https://t.co/8aOQEffjfv,Sun Jul 28 04:50:20 +0000 2024,11,86
14,Cryptotemplar ℵ,"$ALPH is not the next $KAS because $KAS is just an advanced Litecoin. $ALPH is much more and at its current state, it has exceeded #ETH 3.0. You should worry about your tech and less ignorance. #KAS competition is #LTC. Stay on your lane bruv.",Thu Jul 25 08:23:58 +0000 2024,12,68
15,Dr.VivianS,"Since a big For-profit LTC chain owner felt bold enough to write an OPED defending for-profit LTC today, I'll re-up this gem as a basic reminder of what has happened during this pandemic. #ENDFORPROFIT #LTC",Wed Jul 24 18:00:50 +0000 2024,215,404
16,David Schwartz (aka - Dasch),"Hey, Nashville. We out here.
#LTC #Litecoin 

https://t.co/jucLG1QBBj https://t.co/XZjV96NZ0l",Tue Jul 23 14:43:58 +0000 2024,18,134
17,Litecoin Ricky Ⓜ️🕸️,Mr. Bollinger himself can see that tight squeeze on the #Litecoin monthly chart and the breakup that is about to happen for $LTC #LTC,Tue Jul 23 11:44:22 +0000 2024,14,104
18,Litecoin Ricky Ⓜ️🕸️,If #Litecoin wasn't a threat to #Bitcoin &amp; their investments all the jerk off influencers &amp; experts wouldn't be scared to bring up #LTC when they get interviewed or post the blatant ignorance &amp; lying about $LTC while it performs flawlessly &amp; is still growing is the buy signal https://t.co/Slte5v4TjM,Tue Jul 23 10:54:24 +0000 2024,21,96
19,U.Today,Trading legend John Bollinger says this cryptocurrency 'about to wake up' #litecoin #ltc #ltcprice #ltcusdt $ltc https://t.co/TBZFdJEJOu,Tue Jul 23 09:23:40 +0000 2024,38,103
20,Litecoin Ricky Ⓜ️🕸️,I love those blue #Litecoin laser eyes of yours @elonmusk they look just like mine! $LTC #LTC https://t.co/nytLtAsXvL,Mon Jul 22 01:01:38 +0000 2024,18,162
21,ZAYK Charts,"$LTC Seems Like Ready For 30-40% Bullish Wave📈

#LTC #LTCUSDT #Litecoin #Crypto https://t.co/Al5Hgdopnh",Sun Jul 21 15:41:50 +0000 2024,31,213
22,Litecoin Magazine ŁⓂ️🕸,"ICYMI: $LTC #Litecoin is now 1 of only 3 cryptocurrencies to be listed to buy/sell and/or trade on Fidelity alongside $BTC #Bitcoin  &amp; $ETH 

#LTC",Thu Jul 18 17:21:10 +0000 2024,28,110
23,Litecoin Magazine ŁⓂ️🕸,"JUST IN: $LTC #Litecoin is now available on Fidelity digital assets 

#LTC https://t.co/VQTf1UKnSR",Wed Jul 17 23:04:01 +0000 2024,63,248
24,bamboo,#LTC is looking like it completed a wave 4 running triangle the past 7 years. next would be wave 5 which is sitting at the 1.618 fib at 2496$. let that sink in for a moment https://t.co/saFTxGGWGV,Wed Jul 17 20:14:35 +0000 2024,22,140
25,bamboo,"#LTC don't let yourself be fooled by trolls on X who say LTC is dead. this wallet just bought 222k LTC in the past 17days. while idiots debate on X, whales are accumulating. those guys don't buy to just sell at previous ath, they know what they are doing opposed to trolls on X https://t.co/WbqVMr7Qmj",Wed Jul 17 19:51:55 +0000 2024,19,128
26,bamboo,#LTC grayscale just bought 80k litecoins. probably nothing 😂 https://t.co/a2C0sBzzJp,Wed Jul 17 14:21:27 +0000 2024,65,260
27,David Schwartz (aka - Dasch),"In 2024, usage far outweighs speculation for Litecoin.
Its market cap is abysmal vs. its overall growth, which has done nothing but grow exponentially.

So why am I bullish on #LTC?

Come to the Litecoin Summit in Nashville next week to find out. 

https://t.co/jucLG1R9qR https://t.co/kHIM0WomdM",Tue Jul 16 16:21:45 +0000 2024,27,104
28,Litecoin Ricky Ⓜ️🕸️,#Litecoin is the Elephant in the room $LTC #LTC https://t.co/vcWq8U2AB4,Tue Jul 16 10:42:48 +0000 2024,35,185
29,BitPay,"Whose ready for the Litecoin Summit?! We are! Visit our booth and say hi! 
@LTCFoundation 

#BitPay #LitecoinSummit2024 #ltc #Litecoin https://t.co/xZ4VhQjYPH",Mon Jul 15 14:34:35 +0000 2024,20,86
30,Matthew Dixon - CEO Evai,"#LTC remains trapped by the overhead resistance that has so far been tested and failed. 
This level that was defined by the previous A wave down is key to future price action depending on whether it is broken or not.
Lets hope we get follow through and a break higher off the back https://t.co/KoIPgYyyU7",Mon Jul 15 09:15:20 +0000 2024,32,235
31,Matthew Dixon - CEO Evai,"#LTC correction may well have completed and an impulsive wave higher begun.
The market is highly correlated and if we see #BTC push through its ATH (as expected) then $LTC should respond accordingly. https://t.co/nJzjCuZ7CM",Sun Jul 14 08:51:01 +0000 2024,8,212
32,Litecoin Foundation ⚡️,"If you mine #LTC
If you stack #Litecoin 
If you HODL #Litecoin
If you #PaywithLitecoin
If you validate #Litecoin 
If you build on #Litecoin 
If you educate others about #crypto
Then we will see you at the #LitecoinSummit2024
https://t.co/U32weKwrBx",Sat Jul 13 13:00:02 +0000 2024,27,104
33,Vik Sharɱa 🇺🇸,Should @cakewallet have more privacy coins other than #monero #wownero and soon #LTC-MWEB and #zano?  If so which?,Fri Jul 12 09:39:40 +0000 2024,23,107
34,BitPay,"🎉We’re getting ready for the Fourth Litecoin Summit. We’re excited to hear the amazing speakers and even more excited to say hi 👋. See you in Nashville! @LTCFoundation  

#BitPay #LitecoinSummit2024 #ltc #Litecoin https://t.co/VDFIgtkWu1",Fri Jul 12 00:26:33 +0000 2024,33,102
35,Litecoin Ricky Ⓜ️🕸️,"#Litecoin hitting the @Bitpay trifecta #1 in transactions again in June, #1 in transactions the past 6 months and now #1 in payout transactions friendly reminder if you ain’t first you're last!! $LTC #LTC https://t.co/DVMjJeyikB",Thu Jul 11 10:30:06 +0000 2024,31,123
36,Sashimi Nagasaki Ⓜ️🕸,"Honestly, based on simple TA, can anyone explain me how is this coin dead? #Litecoin is sitting on a multi-year support level, after a huuuge surge in 2017! When it's ready, it will move higher again 🚀🚀 to crazy levels! LTC vs BTC is showing a great potential move.
#LTC $LTC https://t.co/iz4J7Wb4yC",Thu Jul 11 07:28:04 +0000 2024,22,151
37,Dr.VivianS,"FYI: They’ve had DECADES + a steady stream of public funding to upgrade their facilities yet here we are. For SO many reasons, we must transition #LTC to the public, nonprofit sector and PHASE OUT #ForProfit #LTC if we ever want things to improve. This is the hill I will die on. https://t.co/tnogJ6aWlE",Wed Jul 10 20:52:16 +0000 2024,216,477
38,Dr.VivianS,"Our government is allowing this to happen &amp; worse yet, continues to fund private #LTC, hand over fist. Can you even imagine being put in this position at 97?!  Honestly, try to imagine it. You should be ashamed of yourselves, @fordnation @NatKusendova👇 #LTC",Wed Jul 10 01:52:55 +0000 2024,91,205
39,Christine Cooper💪🙋‍♀️🦹‍♀️ 🇨🇦,"There it is. This was the plan all along. They want to break the union and sell off a company that has been a key funding resource/asset for the province. Ultimately this is about the Conservative grift else making money. 
Think a boozy version of #LTC. 
Someone’s gonna grift.",Tue Jul 09 17:35:29 +0000 2024,319,939
40,Dr.VivianS,@MayorOliviaChow ‼️‼️‼️GIVE THE CITY ALL THE MONEY IT NEEDS TO ASSUME THESE PREVIOUSLY PRIVATE #LTC FACILITIES @NatKusendova‼️‼️‼️,Tue Jul 09 10:32:51 +0000 2024,32,134
41,Dr.VivianS,"OUR #LTC SECTOR IS IN BIG BIG TROUBLE. ⁦@NatKusendova⁩ 👇👇👇
Sixth Toronto nursing home announces closure https://t.co/7ftYi5RkpC",Tue Jul 09 10:29:32 +0000 2024,170,342
42,David Schwartz (aka - Dasch),"Prior to the last bullrun of 2021, Litecoin did an average of ~3m to 4m #LTC per day transaction volume.

4 years later, it is consistently averaging between 40m-60m #litecoin per day transaction volume.

The base usage continues to grow day by day, month by month, year by year. https://t.co/3hgOwcVypr",Mon Jul 08 18:08:54 +0000 2024,25,102
43,Sashimi Nagasaki Ⓜ️🕸,"#Litecoin just printed another higher low. Major consolidation still in place, getting ready for the post-halving explosion 👀🚀 
#LTC $LTC #LTCUSD https://t.co/S9AP1kYIbp",Mon Jul 08 08:51:13 +0000 2024,18,129
44,Coincards.com - Buy Gift Cards with Bitcoin!,"Here's a breakdown of usage (by $ volume) on Coincards by percentage in June '24:  

#XMR: 34.4%
#BTC (Onchain): 25.96%
#USDC: 20.20%
#ETH: 9.84%
#LTC: 2.49%
#Solana: 2.31%
#Dogecoin: 2.09%
#LightningNetwork: 2.08%
#USDT: 0.58%
#Dai: 0.04%
#Matic: 0.01%
#Dash: 0%",Sat Jul 06 21:33:08 +0000 2024,42,162
45,MaxiDamos28.7B 𐤊,"#KAS gonna flip #Litecoin
LTC was created to be a faster POW than #BITCOIN
It’s time for our POW friends (#LTC, #BCH, #DOGE...) to switch to the best POW #Kaspa
It’ll be better for you &amp; your wealth
I already flip 75% of my #BTC to KAS &amp; don’t regret
BTC is underperforming https://t.co/A9tzh5wV0I",Sat Jul 06 09:15:28 +0000 2024,15,94
46,Nick 𐤊,"Just half a billion in market cap required to flip #LTC.

It’s happening.

$KAS https://t.co/PbDAVgKDFo",Sat Jul 06 08:15:26 +0000 2024,34,233
47,Van💎DAM𝕏.EGLD,"#EGLDSqueeze all the way, we don't play games, we accumulate and build our bags

Download @xPortalApp 
Buy $EGLD 

It's that simple. 

Buy top-tier assets at low prices - not after a 30X.
#Ethereum #cardano #solana #polygon #DOT #XRP #LTC https://t.co/mEb4ByuyzX",Fri Jul 05 09:18:44 +0000 2024,25,95
48,André Picard,"Canada’s first public, non-profit long-term care home modelled after a #dementia village is celebrating its opening in Comox, B.C., by @CTVNewsYvonne https://t.co/NrlbsQdYUC via @CTVnews @Avis_Favaro @NeglectedNo #LTC #eldercare",Thu Jul 04 17:27:03 +0000 2024,60,174
49,Vik Sharɱa 🇺🇸,"Well, time to buy.  #Bitcoin #XMR, #ETH, #SOL, #ZANO, #LTC, #RUNE , #ZCASH",Thu Jul 04 08:19:25 +0000 2024,17,117
50,Dr.VivianS,"If @fordnation @NatKusendova cared ONE IOTA about providing the best care for our most vulnerable seniors, they would help municipalities with the upfront capital to increase our share of #LTC. That is where the #ForProfits have been able to get a leg up on municipal homes.",Tue Jul 02 10:21:09 +0000 2024,44,123
51,Ashleyez,"$LTC Litecoin is set for a Falling Wedge breakout on the daily chart. 🧐 

A successful breakout could push $LTC to $110 and beyond. 📈

Sign up and trade with me at @PrimeXBT 
https://t.co/pMKyw6CRk9

#LTC #litecoin #Binance #Bitcoin #DYOR #Crypto #NFA https://t.co/ZOBrjN1jby",Mon Jul 01 17:12:00 +0000 2024,3,187
