Tweet_Count,Username,Text,Created_At,Retweets,Likes
19,Ł$Đoge,Thank you bro 🫶 #Doge https://t.co/65ROnFw9LH,Wed Jul 31 17:54:41 +0000 2024,2,68
20,Baby Nerio,"🐕Today I was born! It's very early in my life! I'm BabyNerio and I'm $Nerio's daughter!

CA
0xa0fc30a68ac032b1fa7461846fb2e211fce060c8

🐕#DOGE is in the past, #BabyNerio and #Nerio will inherit the next generation of #meme👑 https://t.co/8njiCdLVBo",Wed Jul 31 12:48:34 +0000 2024,0,58
21,Zygo the frog,On our way to 8k followers  and Market Cap under 5k . Amazing opportunity to get In the action. @PepeTadpol #pepe #PepeBabyCoin @___go22 @PepeExpertt @pepecoineth #floki #doge #shibuinu https://t.co/jqxrfKi1zM,Wed Jul 31 10:39:05 +0000 2024,2,46
22,Bull.TRX,"So basically, $Niero Eth is twice the size of Niero Sol. 
Eth degens are turely built differently. 
Missed #Doge?
Missed #SHIB
This cycle #Neiro? https://t.co/5Q3QAgE1nZ",Wed Jul 31 07:11:53 +0000 2024,33,171
23,Trump Coin,"🚨Trump's son, Barron Trump, recently graduated from Oxbridge Academy in May 2024.

Multiple school friends have reported that Barron owns crypto, incl. #XRP, #SOL &amp; #DOGE.

Sounds like he might buy $TrumpCoin next?🔥🇺🇲 https://t.co/XIKNdz2heG",Tue Jul 30 22:57:31 +0000 2024,58,192
24,Kevin,#Dogecoin vs #Bitcoin chart just saw a fresh 3 day MACD cross to the upside. The last time we saw this cross #DOGE pumped 100% against BTC showing a big outperformance in a 60 day span. With a potential Fed pivot coming and BTC dominance getting close to macro target is #Altcoin https://t.co/f7O6Erpioo,Tue Jul 30 16:18:47 +0000 2024,28,205
25,Olivier Ð 𝕏,"#Doge daily : the first two weeks of August should be impulsive. Let see if the current short term cycle delivers as the previous one

#dogecoin $DOGEUSD #XD #FTW #PeopleCurrency #ThisIsTheWay @xpayments 𝕏Ð https://t.co/6IL84m9aeq",Tue Jul 30 08:46:28 +0000 2024,11,108
26,The Coach 𝕏Đ,"I’m locked and loaded for #doge 

This next 6 month are gonna be 🔥🔥🔥",Mon Jul 29 20:26:21 +0000 2024,15,153
27,visionpulsed.eth,"""History doesn't repeat, but it often rhymes"" 👀👇

All eyes on the russell 2000, aka the dextools of the stock market. When the garbage pails of wall street make a new all time high, the #DOGE parabolic rally follows🚀

Only #dogecoin moonboys can like this post😎 https://t.co/KgdaGDykhb",Mon Jul 29 18:26:04 +0000 2024,36,265
28,The Coach 𝕏Đ,"Fingers crossed, bought the dip… my analysis says up only over the next few months.

#doge https://t.co/q3W2S1iPFM",Mon Jul 29 17:07:34 +0000 2024,16,168
29,Cryptollica⚡️,"1190 days 🗝🎉🐂🎈☀️

Time 
#doge https://t.co/cpjiRXCx35",Mon Jul 29 12:22:29 +0000 2024,32,212
30,Kevin,#Dogecoin on the verge of completing its second ever 2M time frame LMACD momentum cross to the upside right at the zero line. Massive folks. 🔥🔥 #DOGE #Altcoins #Crypto https://t.co/42B6sC5KkN,Mon Jul 29 10:39:08 +0000 2024,65,444
31,Olcay Saka,"Those on the $FLOKI Ship will smile..

All memecoins will benefit from this.🦮

So everyone will smile..💥💥

LOADİNG.. 🚀🚀 #HODL ..✊📈

@RealFlokiInu 

#FLOKI #DOGE #SHIB #PEPE #WIF #BTC $BTC #Bitcoin #ETH https://t.co/K1W8fgntvR",Mon Jul 29 07:56:37 +0000 2024,36,231
32,Master Kenobi,"💰 My crazy bet on #DOGE #Dogecoin

$0.89 by November 2024
$2.2 by February 2025
$6.9 by the end of March 2025

@cb_doge @elonmusk https://t.co/P6eZXfhdhv",Sun Jul 28 11:30:32 +0000 2024,136,681
33,Gate.io,"Which coin will lead the next bull market? #Altcoins #Memecoins 

#Bitcoin ?
#Ethereum ?
#DOGE ?
#MEW ?
#PEPE ?

Or 👇",Sun Jul 28 04:00:00 +0000 2024,71,786
34,Dogecoin on Solana,"The Dogecoin On Solana community has done everything possible to spread their message across the cryptoverse... transparency, strength, togetherness, and standing true to the #Doge narrative.
We now are discussing strategic partnerships and are coming to some agreements.
We can't https://t.co/5GrmyEuozY",Sat Jul 27 17:57:18 +0000 2024,8,52
35,MOAR_HODL,"DOGE MEME CONTEST TIME!!!

The Rules:
1) FOLLOW ME, LIKE and RT this post
2) MAKE A #DOGE MEME
3) Reply with your meme and tag three #Dogefam frens 

I’ll tip my top three 😂  &amp; 💛 in 69 hours:
69 $Doge 42.0 #Doge and 20 #Dogecoin

*tips via @MyDogeTip
*no stolen memes 🤪 https://t.co/HzfJI7bBVc",Sat Jul 27 12:31:30 +0000 2024,59,105
36,Clifton Fx,"$DOGE is Getting ready for bullish Rally📈

#DOGEUSDT #DOGE #Crypto https://t.co/yJ6jsNBCYg",Sat Jul 27 03:03:48 +0000 2024,20,269
37,Kevin,#Doge is stronger than 90% of #Crypto #Altcoins this cycle. The USD and #BTC pair reflect that. #Dogecoin,Fri Jul 26 20:31:34 +0000 2024,22,256
38,Crypto Data Space,"#Crypto Market Update 7/26: #BTC, #ETH, #BNB, #SOL, #XRP, #DOGE, #TON, #ADA, #AVAX, #SHIB Trends

 https://t.co/FkHRCaNIiW",Fri Jul 26 19:49:15 +0000 2024,6,158
39,𝐎𝐥𝐝𝐌𝐚𝐧𝐃𝐨𝐠𝐞🚀,"Happy Friday fam, we will be touching that moon soon 🌕🐶🪙 #doge #FridayFeeling https://t.co/0GbqioU8Pd",Fri Jul 26 11:53:07 +0000 2024,6,62
40,Olcay Saka,"$FLOKI 👀

💥It was recently listed on major reliable exchanges.

💥New marketing, opportunities and projects are available.

💥It will not be difficult to break the important resistances seen on the chart.

💥A new #ATH won't be difficult.📈

#FLOKI #DOGE #PEPE #WIF #ETH #BTC https://t.co/m9hgrPxWGl",Fri Jul 26 11:27:13 +0000 2024,55,281
41,Shelby,"The dog coin trilogy — $DOGE, $FLOKI, and $SHIB — is looking strong, with #DOGE outperforming other memes such as $PEPE.

This is bullish for #FLOKI, as it has historically acted as a leveraged play on #Dogecoin’s moves.",Fri Jul 26 09:34:39 +0000 2024,99,258
42,The Coach 𝕏Đ,Soon #doge https://t.co/SEsvyuDj2d,Fri Jul 26 09:06:07 +0000 2024,35,325
43,Just Meg,We are Batman. #doge #dogecoin #cyberdoge https://t.co/sBjRMDlsXp,Fri Jul 26 07:52:13 +0000 2024,6,58
44,Just Meg,This is so amazing for #doge! https://t.co/0T2Rjpf0jK,Fri Jul 26 07:49:16 +0000 2024,5,95
45,Trump Coin,"Elon Musk is working on a global peer-to-peer payment system for X. He's also obsessed with the letter 𝕏.

Insiders say #XRP and #DOGE will be the first two crypto payment options.

Elon Musk will be buying a major stake in #Ripple after the NYSE IPO 👀 https://t.co/iUDmAw1SuI",Thu Jul 25 21:50:33 +0000 2024,145,453
46,The Coach 𝕏Đ,Run it back #doge,Thu Jul 25 20:48:18 +0000 2024,11,109
47,The Coach 𝕏Đ,Can’t go down forever… stay focused #doge,Thu Jul 25 20:18:20 +0000 2024,10,98
48,Cryptollica⚡️,"DOGE/USD 1w Cycle chart / 3 
#doge https://t.co/V8obPcBGkh",Thu Jul 25 16:32:54 +0000 2024,10,135
49,Olcay Saka,"$FLOKI

@krakenfx , @coinbase @Bitstamp Listed consecutively on major reliable exchanges.

While this increases reliability, it also progresses with markets, agreements and good projects..

It will help you #HODL. 🚀🚀

@RealFlokiInu 

#Floki #Pepe #Doge #Shiba #Bitcoin #ETH https://t.co/ZttZrqrTv3",Thu Jul 25 16:23:45 +0000 2024,39,199
50,The Cryptomist,"Imagine buying #Eth at $2550 &amp; selling at $10k
Imagine buying #Sol at $130 &amp; selling above $500
Imagine buying #Matic at 40 cents &amp; selling around $7
Imagine buying #Doge at 8 cents &amp; selling at $1. 

The final opportunity for life changing money is here. 
Don't mess it up.",Thu Jul 25 08:16:10 +0000 2024,11,168
51,SHIB Bezos,"Good Morning  #Stocks #Bitcoin #Crypto #SHIBARMYSTRONG Future Millionaires ‼️

FOCUS ON YOUR BLESSINGS 🙏
AND YOU WILL ATTRACT ABUNDANCE ‼️💰💸💵💎

$BKKT $NIO $SNAP $AMC

#Bitcoin #BTC  

$SHIB #SHIB #ShibaInu #BONE #LEASH

#BNB #HOGE #SAITAMA #DOGE #ETH #BabyFloki @thebabyfloki https://t.co/fcpxoYve6H",Thu Jul 25 07:46:37 +0000 2024,41,169
52,MEXC,#MEXCAsk: Are you a #pepe guy or a #doge guy?,Thu Jul 25 07:33:25 +0000 2024,50,215
53,ThePassengers,"#Giveaway

$100 $USDT 

Requirements:

• Following   @Quilson_xyz
• Like, RT 
 • Tag 3 Friends   Comment #Quilson 

#Bitcoin #Binance #Ethereum
#Solana #AVAX #SOL #shiba #doge 
#cryptocurrency #matic #polygon 
#Crypto #BTC #BTCUSDT #XRP #BNB #ETH #SHIB",Wed Jul 24 17:56:51 +0000 2024,637,642
54,The Coach 𝕏Đ,Next leg up could be massive for the week #doge,Wed Jul 24 10:14:07 +0000 2024,18,168
55,Jonas Stavski,"🌟Giveaway 🌟

50 doge to 2 person 🚀

Will choose the two best comments Thursday evening European time. 

Remember to add you #MyDogeWallet to your bio. 

✅Comment why you should be the winner. ✏️

Push follow for more giveaways.

#DoOnlyGoodEveryday
#doge https://t.co/VXLNHPn3X2",Wed Jul 24 10:04:33 +0000 2024,39,86
56,Marslanders,"GIVEAWAY ALERT! 🌟🚀

We’re giving away 5 Marslanders NFTs! 🎉 To enter:

1️⃣ Tag 3 friends who’d love to join the adventure!
2️⃣ Like &amp; Retweet this post. 
3️⃣ Follow @MarslandersDoge &amp; @NatGoblins.
Don’t miss out join the cosmic journey now! 72H⏱️
#BTC #Doge #ordinals  #Doginals https://t.co/ydZWNunTZU",Wed Jul 24 06:03:16 +0000 2024,112,140
57,Kevin,"#Dogecoin is 2-3 green weeks away from seeing its first weekly golden cross in 4 years. The last time this occurred #DOGE went parabolic for 6 straight months going up 18,000%. #Altcoins #Crypto https://t.co/Ow8JGMPndB",Wed Jul 24 01:41:22 +0000 2024,116,625
58,Samxonite🎮,"We are in an early stage of the bull run🚀
#memecoin supercycle, round 2.✅

We don’t want any👀altseason 📌

#DOGE #Dogechain https://t.co/pvggH1sUcx",Tue Jul 23 19:41:05 +0000 2024,8,66
59,The Coach 𝕏Đ,"This structure pisses me off… but something always brings me back 🥹🥹🥹

#doge https://t.co/VQ5Le2Qkiw",Tue Jul 23 18:22:14 +0000 2024,15,123
60,Doge𝕏PaĐrino🐕🚀🌕🇲🇽🇺🇸,"On this Tipping Tuesday 
Drop a doge meme down below 👇 an get a dogecoin tip 
#TippingTuesday #doge $doge #dogecoin https://t.co/fH9Yey3XWY",Tue Jul 23 15:03:51 +0000 2024,23,73
61,DogeDwarfs,"Giveaway! 🥳

We’re excited to introduce the @NatGoblins ! To kickstart your day, we’re giving away a DogeDwarf! 

Howto join:

1️⃣ Like &amp; Retweet this post 💖🔁
2️⃣ Tag 3 friends 👥
3️⃣ Follow @Natgoblins, @MarslandersDoge, and @dogedwarfs 🚀
Good luck! 🍀 (48 hours)
#Doge #BTC https://t.co/rtBc7cSshy",Tue Jul 23 14:43:32 +0000 2024,190,200
62,visionpulsed.eth,"#doge forming similar pattern to last year 👀

My guess is #bitcoin and $ETH sell off/chop due to ETH ETF, then we have our final push of the bull run to end the year 🚀 https://t.co/NgTQErZoRc",Tue Jul 23 13:51:42 +0000 2024,20,131
63,Olcay Saka,"$FLOKI Chart looks good after #ETH ETF approval. Our expectations are attached..

All memecoins will get a share of this cake..

Let's get more with #HODLing..✅👇

@RealFlokiInu 👑👑

#FLOKI #DOGE #PEPE #WIF #SHIB #Bitcoin #BTC #ETH #MEME #COQ #Ethereum $ETH https://t.co/ngml7FRrFy",Tue Jul 23 09:57:49 +0000 2024,37,228
64,Jonas Stavski,"Happy #TippingTuesday

Get some #doge 

Drop a comment. ✏️

Push the follow then you don’t want to miss future giveaway/tipping 👍

#DoOnlyGoodEveryday https://t.co/WEOTHSXVfu",Tue Jul 23 07:21:28 +0000 2024,40,101
65,Elon Musk (Parody),"$FLOKI is looking very interesting here!

With $DOGE currently leading the #memecoin market, I won't be surprised if #Floki makes a move as well as it has historically moved alongside #doge.

It might be a good idea to pay attention!",Tue Jul 23 02:41:55 +0000 2024,26,238
66,Just Meg,"It's a cult thing. You wouldn't understand!

#doge https://t.co/KMHic1Bj09",Tue Jul 23 00:39:46 +0000 2024,11,91
67,DogecoinToTheWorld𝕏Ð,I smell #Doge to $3.20 🙏🚀 https://t.co/CAx48d7br7,Mon Jul 22 20:25:05 +0000 2024,92,582
68,Rekt Capital,"$DOGE 

Dogecoin broke the Macro Downtrend months ago

And since then, #DOGE has been successfully retesting the Macro Downtrend as new support

Successful retest here would fully confirm the end of the Macro Downtrend and the beginning of a new Macro Uptrend

#BTC #Dogecoin https://t.co/0OlDzZzMg3",Mon Jul 22 19:26:08 +0000 2024,73,489
69,Rahul Rohit Parikh 🐺 kingdom,"Making moves 🟢 

#bnb #solana #eth #doge #polkadot #shiba #ada Hello guys.

https://t.co/DgYy3oYFlX https://t.co/EY6eKyEiMT",Mon Jul 22 19:08:39 +0000 2024,74,157
70,Whale Alert,"🚨  77,650,985 #DOGE (10,822,273 USD) transferred from #Robinhood to unknown wallet

https://t.co/oQXh3omNW3",Mon Jul 22 16:44:22 +0000 2024,21,162
71,MOAR_HODL,"Fiat is so lame.

Wen #AcceptDoge pls? 

#Doge #Dogecoin $DOGE https://t.co/U8KsbDwezG",Mon Jul 22 15:15:10 +0000 2024,12,75
72,The Coach 𝕏Đ,"Looks like this week could be a big one… 

#doge #btc",Mon Jul 22 13:08:30 +0000 2024,11,150
73,Crypto Daily Trade Signals,$DOGE is up 20% for the week! Dogecoin still in the top ten crypto currency for a very long time!! #Doge is the OG of cryptocurrency!! https://t.co/07SJCeUFsR,Mon Jul 22 10:11:00 +0000 2024,24,219
74,Whale Alert,"🚨  93,099,999 #DOGE (12,798,210 USD) transferred from unknown wallet to #Binance

https://t.co/cKRlftoLwX",Mon Jul 22 09:37:09 +0000 2024,10,138
75,𝐎𝐥𝐝𝐌𝐚𝐧𝐃𝐨𝐠𝐞🚀,Have an awesome new week shibes 😎🐶🚀 #doge https://t.co/xFFgI6xFN4,Mon Jul 22 09:17:54 +0000 2024,16,82
76,FireworksDoge🐶🎇,"COMING SOON 🚨🚨

@elonmusk @realDonaldTrump 

 #dogecoin #doge #Xpayments #tesla https://t.co/qpszS34psN",Mon Jul 22 09:12:07 +0000 2024,36,144
77,Coinstore,"🚀Top 5 24H Gainers at Coinstore 🎉

📈 CWIF +43.64%
📈 AVAX +10.82%
📈 WIF +6.88%
📈 DOGE +6.38%
📈 W +5.96%

#CWIF #AVAX #WIF #DOGE #W https://t.co/fiSRoAYnaG",Mon Jul 22 08:22:59 +0000 2024,99,111
78,Samxonite🎮,"GM Legends … This week, we are taking down bears🐻🔫

#DOGE #Dogecoin https://t.co/zanzgHDP8B",Mon Jul 22 07:48:30 +0000 2024,10,70
79,PabloCRO,"BRING the INUS BACK🐕
#SHIB #DOGE #MSI https://t.co/S0L8klKLxZ",Mon Jul 22 05:36:09 +0000 2024,31,92
80,ZAYK Charts,"$DOGE Falling Wedge Upside Breakout is Done in 1D Timeframe✅

Expecting 50 - 60% Bullish Wave📈

#DOGE #DOGEUSDT #Dogecoin #Crypto https://t.co/uFVaGgch0s",Mon Jul 22 03:52:38 +0000 2024,40,250
81,Elon Musk (Parody),"#Dogecoin looks like it is about to kickstart an aggressive #memecoin season here.

You want to pay attention to the dog coin trilogy here in particular:

- $DOGE
- $SHIB
- $FLOKI

#Floki in particular has had the strongest historical correlation with #doge. It is also my",Mon Jul 22 03:05:45 +0000 2024,26,181
82,Jack,"Todays Crypto Pulse 🚀: #BTC and #ETH hold steady, while #SOL and #DOGE race ahead! 💰📈 

Watch the green gains roll in. Are you ready to ride the wave? 🌊 https://t.co/aqZDQ1cEdQ",Mon Jul 22 00:04:46 +0000 2024,1,69
83,DogecoinToTheWorld𝕏Ð,"#Dogecoin 1$ is coming 
Lets Go #Doge Fam 🙏🚀 https://t.co/OT5RjcJ9f2",Sun Jul 21 20:49:11 +0000 2024,24,150
84,The Coach 𝕏Đ,"My wife just asked me why lasers are coming from my eyes all of a sudden.

#doge",Sun Jul 21 20:17:57 +0000 2024,17,169
85,DogeVerse,"That feeling when you’ve become the most legendary #Blockchain travelling #DOGE ever! 🚀🐶✨

#Memecoins #Altcoins https://t.co/lhNEX8mkh8",Sun Jul 21 17:00:13 +0000 2024,99,412
86,The Coach 𝕏Đ,Is #doge about to send?,Sun Jul 21 16:49:26 +0000 2024,17,191
87,Daniel Veroc ⚡️#EGLDSqueeze,"#DOGE: $19 billion
#SHIB: $10,44 b
#PEPE: $5 b
#WIF: $3 b
#BONK: 2 b
#ETH: 420b
#SOL: 80b
Memes only: +- $50.18 bil🚨
#EGLD most scalable &amp; advanced L1 that solves thrillema, unlimited scaling via sharding, best UX, scarce, 3572 validators - have 0,9 billion ✅ 🧠 🤣#EGLDSqueeze https://t.co/e8aVM3epNw",Sun Jul 21 12:40:32 +0000 2024,121,303
88,Marslanders,"GM 👽🖖,

Our Marslander explorer ventured inside the Mayan temple and discovered ancient hieroglyphs covering the walls! What could they mean?! 

Could you decipher them? 🔍

Stay tuned, fellow adventurers! Like, retweet, and turn on notifications!

#Doge #Doginals #Dunes 🚀🌿🌴 https://t.co/Uh5AthRZbp",Sun Jul 21 12:23:48 +0000 2024,33,92
89,Olivier Ð 𝕏,"#Doge weekly : the fireworks starts above $.0.18

⚠️ YOU HAVE BEEN WARNED ⚠️

#dogecoin $DOGEUSD #XD #FTW #PeopleCurrency #ThisIsTheWay @xpayments 𝕏Ð https://t.co/ikWTNZvPHu",Sun Jul 21 09:40:51 +0000 2024,31,193
90,Kristofe GRC | MultiversX,"#EGLD supply: 31.4 mil
#Cardano supply: 45 bil
#Ethereum supply: unlimited
#Solana supply: unlimited
#Doge supply: unlimited

Which one do you think will be more valuable ? 🤔
I know the answer, do you ?

#EGLDSqueeze ⚡ https://t.co/s7HCsGgNbn",Sun Jul 21 07:10:43 +0000 2024,32,107
91,🚨BSC Gems Alert🚨,"What is  the next $PEPE?

$BRETT or $DUKO or $DOG or $COQ 🧐

#Crypto $BTC #Binance #doge $BRETT $AVAX 1 BTC  $SOL Coinbase #BSCGemsAlert",Sun Jul 21 00:19:20 +0000 2024,178,513
92,SuiramCP,"#EGLD supply: 31.4 mil
#Cardano supply: 45 bil
#Ethereum supply: unlimited
#Solana supply: unlimited
#Doge supply: unlimited

Which one do you think will be more valuable ? 🤔
I know the answer, do you ?

#EGLDSqueeze ⚡ https://t.co/5dNNAlToCy",Sat Jul 20 21:40:38 +0000 2024,30,105
93,🌱💰CryptoFratta🌱💰,"#EGLD supply: 31.4 mil
#Cardano supply: 45 bil
#Ethereum supply: unlimited
#Solana supply: unlimited
#Doge supply: unlimited

Which one do you think will be more valuable ? 🤔
I know the answer, do you ?

#EGLDSqueeze ⚡ https://t.co/xemrZNMM9D",Sat Jul 20 21:37:51 +0000 2024,31,130
94,DogecoinToTheWorld𝕏Ð,"$Dogecoin MacD bullish Cross! 
buy signal. Lets Go #doge fam🙏🚀 https://t.co/b0CI40v7DP",Sat Jul 20 21:05:53 +0000 2024,25,149
95,THOR⚡bin3,"Nothing to see here, just a #Dogechain ambassador hanging on to his memes and dreams, while of course cooking something spicy 🥵 for the new week.🏖️

Stay dangerous!💪🏼
$DC #Doge https://t.co/BsvVO7Wew9",Sat Jul 20 19:58:16 +0000 2024,1,66
96,DogeDwarfs,"Exciting News, DogeDwarfs Community! 🌟🚀

We're thrilled to announce a special airdrop event! 🎉 Interact with our tweet and submit your details to receive your very own Marslanders NFT!✨

https://t.co/33AByuI3RA👈

Don't miss out! 🚀🐶 #Doge #Dunes #Doginals",Sat Jul 20 19:23:25 +0000 2024,237,272
97,World Of Charts,"$Doge

Moving As Expected &amp; Running In 18% Profit So Far &amp; Now Approaching Towards Falling Wedge Resistance Once Got Cleared Can Move Towards 0.30$ Sharply 

#Crypto #Doge #Dogecoin https://t.co/l56FGuk7Z3",Sat Jul 20 19:18:20 +0000 2024,20,148
98,Olcay Saka,"$ETH ETF is coming next week and #Floki is one of the top #ETH memecoins.💎

What does this mean.? 👀👇

$FLOKI seems reliable, project-oriented and cheap in price. Whales love reliable and cheap prices.

Are you on board..? 📢📈🔥🚀

#FLOKI #DOGE #SHIB #PEPE #WIF #BTC #Bitcoin https://t.co/cSUmz6naGw",Sat Jul 20 17:49:49 +0000 2024,38,192
99,Shelby,"$DOGE is breaking out and looks primed for an aggressive up move!

Historically, #dogecoin breaking out has always been a catalyst for #memecoin season: especially for $FLOKI and $SHIB.

$FLOKI is looking very interesting here. It has always followed #doge and moved more https://t.co/f1l68cGfuQ",Sat Jul 20 17:40:58 +0000 2024,167,553
100,Rekt Capital,"$DOGE has broken out

#DOGE #Crypto #Dogecoin",Sat Jul 20 17:36:06 +0000 2024,73,755
101,Marslanders,"The @martechnetworks is giving away 5 @MarslandersDoge in his space right now🫡

Like, Repost, and Follow👇
@martechnetworks 
@MarslandersDoge 

#Doge #Doginals https://t.co/t6MWAqAma5",Sat Jul 20 15:36:01 +0000 2024,65,89
102,$SHIB KNIGHT,"$SHIB &amp; $DOGE are starting to make a move and break out, which should trigger the start of a true dog season!

$FLOKI is also likely to follow here.

#Floki has always moved aggressively alongside #Doge and #Shib in the past and it won't be different here. https://t.co/ocMbJqj9WS",Sat Jul 20 15:33:55 +0000 2024,52,356
103,Marslanders,"Good morning! 🌞 

Our brave Marslander explorer has stumbled upon a massive Mayan temple deep in the jungle! A mysterious force is calling him inside. What secrets lie within?🌴🌿

Stay tuned, fellow adventurers! Like, retweet, and turn on notifications!🔔#Doge #Doginals #Dunes https://t.co/zjhEXNR78U",Sat Jul 20 13:15:14 +0000 2024,26,80
104,MOAR_HODL,"Gm frens! ☕️☀️
Let #Doge cook!! 👨‍🍳 https://t.co/fajbjp2f10",Sat Jul 20 11:19:27 +0000 2024,8,62
105,THOR⚡bin3,"GM #Memecoin'ers!⛅
#Dogechain $DC #Doge 🚀 https://t.co/4lGHLZZiPv",Sat Jul 20 06:32:20 +0000 2024,3,60
106,Mini Doge,"WOW! #doge game update!

Current roster: Cats, Apes, Frogs, Degens, ATVs, Bears, Clowns, Undead Pirates, Robots, Wizards, Lions, Ninjas

Progress Report:

Full port of the latest game engine to web/doginals is done✅ (Exit javascript DOS emulators like we did with DOOM).

Mobile",Sat Jul 20 03:18:39 +0000 2024,20,61
107,Whale Alert,"🚨 🚨 🚨  400,000,000 #DOGE (50,276,346 USD) transferred from #Robinhood to unknown wallet

https://t.co/hddberQeJV",Fri Jul 19 23:26:16 +0000 2024,25,233
108,Whale Alert,"🚨 🚨 🚨  400,000,000 #DOGE (50,338,797 USD) transferred from #Robinhood to unknown wallet

https://t.co/Lg71fA5yYl",Fri Jul 19 23:17:56 +0000 2024,18,174
109,ÐOGEFAN.𝕏 🚀 🇺🇸 🐕⚡️,The calm before the 𝕏Ð storm is upon us…. Don’t you feel it!  #doge 🚀 https://t.co/kOUj6NKsP2,Fri Jul 19 17:43:24 +0000 2024,18,166
