Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
16,Lola,"ETH is not moving against BTC 
Solana is the only one moving 

#BNB needs to move up
#XRP needs to move up 
#SHIB needs to move up
#DOGE needs to move up

We need this for ALTSEASON
unless we will just wait for BTC to move higher
accept it, market changed without CZ 😂",Thu Aug 01 03:28:08 +0000 2024,22,141,eth moving against btc solana only one moving bnb needs move up xrp needs move up shib needs move up doge needs move up we need altseason unless we will just wait btc move higher accept market changed without cz
17,Outlanders,"The MMORPG sector better be ready. #Outlanders is coming in hot! 🔥🧨 $LAND #BNB $NAKA

✅@CoinMarketCap approval is greenlit.
✅ @MEXC_Official @gate_io Listing

Are you ready for an MMORPG #P2E experience like never before?🎉 Outlanders will showcase how #web3 gaming is https://t.co/gIkbvZOFvV",Thu Aug 01 03:05:19 +0000 2024,14,92,mmorpg sector better be ready outlanders coming hot land bnb naka approval greenlit listing are ready an mmorpg pe experience like never before outlanders will showcase how web gaming
18,Nikkii SaitaChain Kingdom,"Wait wait wait….!🚨

Can you see this?👀

100% up in 1 month!🔥🚀

100M MC on the way
30 range level soon

KLILLING ZERO in 3 months!💣

BOOKMARK this post!🔖

#SaitaChain #SaitaChainCoin #Crypto #Solana #BNB #BTC #Binance #USDC #Blockchain #Cryptocurrency https://t.co/5KRHMPWktk",Wed Jul 31 18:50:53 +0000 2024,60,130,wait wait wait can see up month m mc way range level soon klilling zero months bookmark post saitachain saitachaincoin crypto solana bnb btc binance usdc blockchain cryptocurrency
19,Dubai SaitaChain,"SUMMAAAAA VIBESSSSSSSSS 🔥☀️

#SaitaChain #SaitaChainCoin #Crypto #SBC #cryptocurrency #SaitaPro #BNB #SaitaPro",Wed Jul 31 17:07:41 +0000 2024,129,335,summaaaaa vibesssssssss saitachain saitachaincoin crypto sbc cryptocurrency saitapro bnb saitapro
20,Dubai SaitaChain,"SaitaChain motivational and uptrending vibes 💎👀 

SaitaChain 🎬  BingX 

#SaitaChain #BingX #SaitaChainCoin #SaitaPro #Crypto #cryptocurrency #SBC #BNB https://t.co/bvhIMjUy7n",Wed Jul 31 15:28:53 +0000 2024,155,304,saitachain motivational uptrending vibes saitachain bingx saitachain bingx saitachaincoin saitapro crypto cryptocurrency sbc bnb
21,$WUMBO,"It's #Wumbo Wendsday! Comment your all-time favorite fact or feature about #ICP!! 🚀

Top❤️3 comments win:
🏆100 $WUMBO 🥈10 $ICP 🥉100,000 $YEE!!!

#avax #algo #sol #cardano #zilliqa #dot #bnb #eth #zksync #btc https://t.co/551UNYrUy7",Wed Jul 31 14:28:15 +0000 2024,68,131,its wumbo wendsday comment your alltime favorite fact or feature about icp top comments win wumbo icp yee avax algo sol cardano zilliqa dot bnb eth zksync btc
22,Nikkii SaitaChain Kingdom,"1919 calling 📞

#SaitaChainCoin looking strong at 18-19 level from perspective of buying pressure!🔥

In an hour let’s go to 20-22💹🚀

#STC #SaitaChain #Crypto #BNB https://t.co/Z6ghmrZkYH",Wed Jul 31 13:54:31 +0000 2024,44,119,calling saitachaincoin looking strong level from perspective buying pressure an hour lets go stc saitachain crypto bnb
23,Daniel Veroc ⚡️#EGLDSqueeze,"I don't know who wants to hear this, but there is no such thing as second best.

After my 10,000+ hours analysis, #EGLD is far better in every aspect than #ETH #SOL #TON #NEAR #SUI #AVAX #BNB #XRP.

Do you think I'm right? If not, tell me why. Show me your investment thesis 👇",Wed Jul 31 13:15:22 +0000 2024,29,93,dont know who wants hear but there no such thing as second best after my hours analysis egld far better every aspect than eth sol ton near sui avax bnb xrp do think im right if tell me why show me your investment thesis
24,UPSIDE VISION🐺📲✨#kingdom #SaitaChain #SBC24,"🔥32,353 Votes for #STC 🔥

Thank you to everyone who is volunteering to help with this voting campaign 🤝

⬇️ #Vote4SaitaChain ⬇️

https://t.co/Is1kKv4ZNb

#SaitaChain #Crypto #SaitaCard #SaitaPro #CryptoEnthusiast #BNB #BTC https://t.co/AaU4TRYE2y",Wed Jul 31 13:01:31 +0000 2024,38,69,votes stc thank everyone who volunteering help voting campaign votesaitachain saitachain crypto saitacard saitapro cryptoenthusiast bnb btc
25,Resh!!🐺🐺,FOMO . #stc is killing it . Doing exactly what it said it would do . You guys better get in before it’s real expensive and that 0 is gone . #saitachain #saitachaincoin  #ETHChain  #BNB  #BTC #Crypto #solanachain #AVAX #SOL  #base #money https://t.co/HdefSRMx0w,Wed Jul 31 12:17:54 +0000 2024,38,77,fomo stc killing doing exactly what said would do guys better get before its real expensive gone saitachain saitachaincoin ethchain bnb btc crypto solanachain avax sol base money
26,Marium Saleem,"Hmmm, BNB/USDT looking a bit flat today. Anyone else expecting some volatility soon?#crypto #trading #BNB #BinanceAngels https://t.co/tzAyPdcMOU",Wed Jul 31 11:51:17 +0000 2024,1,72,hmmm bnbusdt looking bit flat today anyone else expecting some volatility sooncrypto trading bnb binanceangels
27,Nikkii SaitaChain Kingdom,"Just broke the resistance level!🚀

Crossed 19level🔥
Crossed 80M MC💣

GREEN DAYS!💹

Who’s ready for 100M MC?
Waiting for 30level, LFG😎

#SaitaChainCoin #STC #SaitaChain #BNB #Solana #Crypto #BTC #ETH https://t.co/BjCEQNSRsu",Wed Jul 31 10:55:30 +0000 2024,93,207,just broke resistance level crossed level crossed m mc green days whos ready m mc waiting level lfg saitachaincoin stc saitachain bnb solana crypto btc eth
28,Scofield,"$BNB breaking out while other L1s are red? Bullish AF for #Floki! 🚀

As the top #memecoin on #BNB chain, $FLOKI is primed to explode.

With $BNB outperforming $BTC, $ETH, and $SOL, we're looking at a perfect storm for FLOKI's rise to dominance.",Wed Jul 31 10:43:53 +0000 2024,28,154,bnb breaking out while other ls are red bullish af floki as top memecoin bnb chain floki primed explode bnb outperforming btc eth sol were looking perfect storm flokis rise dominance
29,Shelby,"$BNB is showing incredible strength, breaking out and outperforming $BTC and $ETH.

This is extremely bullish for $FLOKI as the biggest #memecoin on #BNB chain. 

#Floki is PERFECTLY positioned to become the main memecoin of this cycle, benefiting massively from BNB's momentum.",Wed Jul 31 09:19:18 +0000 2024,102,213,bnb showing incredible strength breaking out outperforming btc eth extremely bullish floki as biggest memecoin bnb chain floki perfectly positioned become main memecoin cycle benefiting massively from bnbs momentum
30,Outlanders,"Launch day for $LAND was a success!! Many things in development to come &amp; more MAJOR news! $NAKA

Ready your #Assets the #MMORPG scene will by smothered by #Outlanders content! 

Are you ready? ⚔️💫 MMORPG 🎮#Gaming has a Leader now! 👀 #BNB https://t.co/F9mmmHTZtN",Wed Jul 31 03:51:33 +0000 2024,14,89,launch day land was success many things development come amp more major news naka ready your assets mmorpg scene will smothered outlanders content are ready mmorpg gaming has leader now bnb
31,BITCOINLFG®,"BREAKING: $BNB is breaking out and is currently the only major in green. It is outperforming $BTC, $ETH, and $SOL. This is bullish news for $FLOKI as the top #memecoin on the #BNB chain. https://t.co/DWKkwF1IEN",Wed Jul 31 02:08:41 +0000 2024,41,281,breaking bnb breaking out currently only major green outperforming btc eth sol bullish news floki as top memecoin bnb chain
32,FEG (Feed Every Gorilla),"@coinbase 🚀 FREE @Base Chain Token Launchpad!

🌐 https://t.co/IsSUj91UKa

🛠 Create a #Crypto project on #Base, #ETH, &amp;/or #BNB    Chains with a single bridged supply!

- Twice Audited 🛡
- Multi-Chain 🌉   
- Anti-Dump Presales 📈
- Front-Run Protection 🛡
- &amp; More!

#FEGtoken https://t.co/dLJQ6hfAht",Tue Jul 30 20:01:11 +0000 2024,161,235,free chain token launchpad create crypto project base eth ampor bnb chains single bridged supply twice audited multichain antidump presales frontrun protection amp more fegtoken
33,RTRcrypto,"🪙 Create your CRYPTO project on @Base!

🌐 https://t.co/NUYlOCO0Vk
 - 🛡Twice Audited
 - 🔗 Multi-Chain
 - 💵 FREE

#Crypto #ETH #BNB #BTC #BaseNetwork #memefi #cryptocurrency #DeFi #altcoin  #memecoin #Basememecoins #BaseChain #OlympicGames #Paris2024 https://t.co/GLGWwtMuxJ",Tue Jul 30 19:44:04 +0000 2024,79,163,create your crypto project twice audited multichain free crypto eth bnb btc basenetwork memefi cryptocurrency defi altcoin memecoin basememecoins basechain olympicgames paris
34,Hash AI,"Happy Birthday, #Ethereum! 🥳

9 years ago today, the Ethereum network went live! 

Ethereum has been the greatest catalyst for growth in the crypto sector, bringing in a new wave of developers and investors. It paved the way for #Polygon, #Cardano, #BNB Smart Chain, #Avalanche, https://t.co/GSSpP5I1TA",Tue Jul 30 18:00:00 +0000 2024,47,182,happy birthday ethereum years ago today ethereum network went live ethereum has been greatest catalyst growth crypto sector bringing new wave developers investors paved way polygon cardano bnb smart chain avalanche
35,EverRise,"🔒 Stay safe and take control over who has access to your wallet!

Revoke token approvals on #BNB, #ETH, #MATIC, #AVAX and #FTM by utilizing #EverRevoke.

Powered by #EverRise.

https://t.co/x4uf1LDjym https://t.co/2ohC5s59kx",Tue Jul 30 14:05:13 +0000 2024,41,100,stay safe take control over who has access your wallet revoke token approvals bnb eth matic avax ftm utilizing everrevoke powered everrise
36,Drew Hinkes,"The #SEC will proceed vs #Binance on the basis that #BNB, #BUSD, &amp; its #staking offerings were securities &amp; apparently will abandon its argument that SOL, ADA, MATIC, FIL, ATOM, SAND, MANA, ALGO, AXS, &amp; COTI are securities; is this a shift in the SEC's enforcement strategy ?/1",Tue Jul 30 12:56:05 +0000 2024,19,107,sec will proceed vs binance basis bnb busd amp its staking offerings were securities amp apparently will abandon its argument sol ada matic fil atom sand mana algo axs amp coti are securities shift secs enforcement strategy
37,wolf king,Have you migrated you #saitachain #stc #bnb paired over to the #sbc24 #blockchain yet? Still free to do so! Only cost the gas fee which is cents!   #Cryptocurrency #CryptoNews #Crypto #SaitaCard #BTC  #SaitaSwap #SaitaChain #STC  #SBC24 #SaitaChainCoin #SaitaPro 🪙⛓️🪙🔥 https://t.co/eEOup54BVk,Tue Jul 30 11:17:43 +0000 2024,26,70,have migrated saitachain stc bnb paired over sbc blockchain yet still free do so only cost gas fee which cents cryptocurrency cryptonews crypto saitacard btc saitaswap saitachain stc sbc saitachaincoin saitapro
38,NFT Holders™ 💎,"⚡️Linea Magi Airdrop Event Phase 3⚡️

Follow @LineaMagi + RT/Like their pinned 📌

🙌🏼 Last opportunities before the Magi token listing.

➡️ Join the first zero-inflation #memecoin project.

#meme $pepe $shib $doge $mother #wif $daddy #btc #bnb #crypto #web3 #eth #sol #p2e #avax https://t.co/OFs5nuJ35r",Tue Jul 30 09:28:18 +0000 2024,559,572,linea magi airdrop event phase follow rtlike their pinned last opportunities before magi token listing join first zeroinflation memecoin project meme pepe shib doge mother wif daddy btc bnb crypto web eth sol pe avax
39,Nikkii SaitaChain Kingdom,"$STC partnered with @gotbit_io 

If you don’t know about GotBit, here’s info description of them from LinkedIn👇

#STC #SaitaChain #SaitaChainCoin #Crypto #BNB #Solana #PEPE #SHIB https://t.co/GghWo4GjdD",Tue Jul 30 07:02:33 +0000 2024,51,129,stc partnered if dont know about gotbit heres info description them from linkedin stc saitachain saitachaincoin crypto bnb solana pepe shib
40,NFT Holders™ 💎,"🐂🐂 Bullish on $MOG !! 🐂🐂

THE INTERNET'S FIRST CULTURE COIN 🫵😹

🔗 CA : 0xaaeE1A9723aaDB7afA2810263653A34bA2C21C7a

✖️ @MogCoinEth 
📩 https://t.co/9w8a518JFV

#meme #memecoin #Bullrun #BTC #BNB #ETH #Ethereum $ETH #Metamask #swap $pepe $shib $doge $mother $daddy #crypto https://t.co/GEWVjFgWmy",Tue Jul 30 03:16:09 +0000 2024,483,503,bullish mog internets first culture coin ca xaaeeaaadbafaabacca meme memecoin bullrun btc bnb eth ethereum eth metamask swap pepe shib doge mother daddy crypto
41,Nikkii SaitaChain Kingdom,"#SaitaChainCoin X @gotbit_io 🤝

Another partnership with Gotbit Hedge Fund, HEDGE FUND who provides market making, advisory services, and support to help $STC reach new heights.

Ka-Boom! Let’s gooo🔥🚀

#STC #SaitaChain #Crypto #BNB #BTC #Cryptocurrency #Binance #Solana #TON https://t.co/WrMjNj57yF",Mon Jul 29 20:00:21 +0000 2024,48,138,saitachaincoin x another partnership gotbit hedge fund hedge fund who provides market making advisory services support help stc reach new heights kaboom lets gooo stc saitachain crypto bnb btc cryptocurrency binance solana ton
42,WilBeR Kingdom SaitaChain SBC,"#SaitaChain is going global 🌍🔥

We aren't here to take part,
WE ARE TAKING OVER 💯

#SaitaChainCoin #STC #Blockchain #Layer0 #DeFi #SaitaSwap #SaitaPro #SaitaCard #CrossChain #XBridge #USDC #ETH #BNB #BlockchainRevolution #Web3 #BlockchainGaming #BlockchainInnovation #Crypto https://t.co/u7eqGgnPKA",Mon Jul 29 17:48:07 +0000 2024,45,97,saitachain going global we arent here take part we are taking over saitachaincoin stc blockchain layer defi saitaswap saitapro saitacard crosschain xbridge usdc eth bnb blockchainrevolution web blockchaingaming blockchaininnovation crypto
43,Terra Luna army ™🦈,"Should #Coinbase list #LUNC?

Retweet if you want and smash the like ❤button 🔮🔥💪
Re tweet and smash the like button if you want 

#LuncBurn #LuncArmy #XRP #btc    $LUNC #USTC #PEPE
 #PEPE2
#SHIB  #eth #PinkSale #BSC #BNB    #Crypto #SOL  #Ada https://t.co/G09zbuuhVJ",Mon Jul 29 17:44:44 +0000 2024,113,378,should coinbase list lunc retweet if want smash like button re tweet smash like button if want luncburn luncarmy xrp btc lunc ustc pepe pepe shib eth pinksale bsc bnb crypto sol ada
44,POWELLY,"#SaitaChain Community 

So #Solana Coin Flips #BNB to be 3rd Largest #Crypto behind #BTC and #ETH (take out #UDDT stablecoin)

#Solana Blockchain is Biggest 24hr Trading Volume Consistently 

Last 24hr #Solana Blockchain $2.46 Billion against #ETH $1.34 Billion 

Last 24hr 16.6 https://t.co/oOv1cJWxBu",Mon Jul 29 17:09:01 +0000 2024,48,103,saitachain community so solana coin flips bnb be rd largest crypto behind btc eth take out uddt stablecoin solana blockchain biggest hr trading volume consistently last hr solana blockchain billion against eth billion last hr
45,Shelby,"Dips in bull markets provide excellent buying opportunities for smart plays like $FLOKI.

Many people don’t realize yet that CZ is about to get out of jail, which is bullish for $BNB.

Did you know that #Floki is the biggest #memecoin on the #BNB Chain?",Mon Jul 29 16:39:19 +0000 2024,42,254,dips bull markets provide excellent buying opportunities smart plays like floki many people dont realize yet cz about get out jail which bullish bnb did know floki biggest memecoin bnb chain
46,Not Known,"#STC is testing fib 1 in 9 hourse if a candle closes above this ..
All hell will break loose..
I expect this zero to be gone by november this year
#Bitcoin
#BnB 
#Ethereum 
#SaitaChain https://t.co/Hzi0iVBssG",Mon Jul 29 15:05:37 +0000 2024,56,141,stc testing fib hourse if candle closes above all hell will break loose expect zero be gone november year bitcoin bnb ethereum saitachain
47,RACER,"ITS OFFICIAL !
STC holders get lots of CEX 

2 Central exchanges in one day 
With more on the horizon ..
What are you waiting for ?
Find out more 👇

@SaitaChainCoin 👈

Be part of of this exciting LayerZeroBlockChain project 
#Crypto #STC #saitaChain #Crypto #BNB #Bitcoin https://t.co/aK4paCrW3M",Mon Jul 29 14:46:45 +0000 2024,51,116,its official stc holders get lots cex central exchanges one day more horizon what are waiting find out more be part exciting layerzeroblockchain project crypto stc saitachain crypto bnb bitcoin
48,World of Dypians,"🎉 Congratulations to the @BNBCHAIN Weekly Leaderboard Winners!

Are you ready to dominate the leaderboard this week and earn rewards in #BNB? 🎮

⚔️ Become a beta tester and start having fun while earning rewards!

➡️ Join at https://t.co/kqsPGr0Qxv and experience WoD yourself! https://t.co/5eYwAzX7oN",Mon Jul 29 14:18:38 +0000 2024,137,223,congratulations weekly leaderboard winners are ready dominate leaderboard week earn rewards bnb become beta tester start having fun while earning rewards join experience wod yourself
49,RACER,"2 times CEX in one day ….
It takes me back to my 20’s 😉
Let’s keep knocking out those exchanges 🔥🔥
Find out more about STC  
The company with the Layer Zero BlockChain #SaitaChain 

@SaitaChainCoin 👈

#Crypto #CryptoNews #Bitcoin #BNB #Bitcoin #Bitcoin2024Conference #ETH https://t.co/tYFibfyhPQ",Mon Jul 29 13:43:38 +0000 2024,52,106,times cex one day takes me back my s lets keep knocking out those exchanges find out more about stc company layer zero blockchain saitachain crypto cryptonews bitcoin bnb bitcoin bitcoinconference eth
50,Dubai SaitaChain,"@WatcherGuru All of them are rising! 💯 Until the grand risings come out of nowhere!

#BTC #BNB #SaitaChain #ETH #SOL",Mon Jul 29 13:11:01 +0000 2024,41,144,all them are rising until grand risings come out nowhere btc bnb saitachain eth sol
51,RACER,"Investing into #STC what does it mean ?
Let’s keep it simple.
1) You are investing in a company that runs SaitaChain a Layer Zero BlockChain at only a $70 Million MC !
I could say more,  but I think I have your attention 👍

@SaitaChainCoin 👈

#SaitaChain #BNB #Crypto #Bitcoin https://t.co/auMeI9Qu0P",Mon Jul 29 12:59:02 +0000 2024,54,86,investing into stc what does mean lets keep simple are investing company runs saitachain layer zero blockchain only million mc could say more but think have your attention saitachain bnb crypto bitcoin
52,RIBKA🔶️♠️♥️♣️♦️,"🙏🩵 Once again thank you so much for eveyone who voted 🗳 for me it's a blessing 🙌 and honor to work with you 😇 ✨️ and to be the @BinanceAngels of the year 🩵✨️
#binance #bnb #btc thanks to sensei @cz_binance 🔶️✨️",Mon Jul 29 12:32:18 +0000 2024,11,77,once again thank so much eveyone who voted me its blessing honor work be year binance bnb btc thanks sensei
53,Dubai SaitaChain,"In Coinstore's announcement for listing SaitaChain Coin on their app, you will notice two blockchain explorers.

1: BNB/STC

2: SaitaScan, the native explorer for SaitaChain

#SaitaChain #SaitaChainCoin #Coinstore #Crypto #listing #SBC #BNB https://t.co/eVo7ElhreD",Mon Jul 29 11:08:30 +0000 2024,159,286,coinstores announcement listing saitachain coin their app will notice two blockchain explorers bnbstc saitascan native explorer saitachain saitachain saitachaincoin coinstore crypto listing sbc bnb
54,FLOKI,"Reminder: Ongoing #Floki and #BNB Chain ""Train Like a Champion"" Event

Enter fun on-chain challenges to compete for a share of over $250K in prizes:

- Purchase a .Floki domain via the Floki Name Service
- Trade using the Floki Trading Bot
- Explore additional tasks

For more",Mon Jul 29 08:59:29 +0000 2024,168,654,reminder ongoing floki bnb chain train like champion event enter fun onchain challenges compete share over k prizes purchase floki domain via floki name service trade using floki trading bot explore additional tasks more
55,PaoloG.mtrg ⚡️🇮🇹,"Who's ready with the king 👑 RWA?

It's going to be an exciting next leg up for us all to enjoy together

I remind you that the minimum goal will be double digits, LFG $RIO fam

@realio_network 👑 #RWA

$RIO #Crypto #Btc   #Realio #Metaverse #AI #BNB   #BNBChain @binance https://t.co/NLaIwoQEfh",Mon Jul 29 08:13:21 +0000 2024,49,258,whos ready king rwa its going be an exciting next leg up us all enjoy together remind minimum goal will be double digits lfg rio fam rwa rio crypto btc realio metaverse ai bnb bnbchain
56,RACER,"With CEX listings coming thick and fast for #STC 
Let’s keep this simple .

More eyes = More buys = More volume = tier one exchanges 

#STC #SaitaChain #crypto_trading #Crypto #CryptoNews #BNB #Bitcoin #Bitcoin2024Conference https://t.co/AKsmwavumw",Mon Jul 29 07:20:56 +0000 2024,58,108,cex listings coming thick fast stc lets keep simple more eyes more buys more volume tier one exchanges stc saitachain crypto_trading crypto cryptonews bnb bitcoin bitcoinconference
57,BabyBonk BNB,"Its a long way but #BabyBonk will make it happen!

Trending on Dextools &amp; Buytech!

#Binance #BNB #BSC https://t.co/K65LTjLm2z",Sun Jul 28 19:19:11 +0000 2024,101,328,its long way but babybonk will make happen trending dextools amp buytech binance bnb bsc
58,justin 🇨🇦,"How to become a millionaire:

1. Buy Jasmy
2. Hold Jasmy
3. Dont sell Jasmy until you become a millionaire. 

😁

**Not financial advice**

#Jasmy #Janction #ジャスミー $Jasmy #BTC #ETH #BNB",Sun Jul 28 18:34:24 +0000 2024,19,140,how become millionaire buy jasmy hold jasmy dont sell jasmy until become millionaire financial advice jasmy janction ジャスミー jasmy btc eth bnb
59,MickeyMalarkey,"If you did your own research, you would now have #STC in your wallets 😉

#Cryptocurrency #Crypto #SaitaCard #BTC                #SaitaSwap #SaitaChain #SaitaChainCoin #SaitaPro #XRP  #ETH #BNB #SaitaLogistics @HuobiGlobal #Huobi #SBC24 #WolfKingdom https://t.co/C4wxgxPuTI",Sun Jul 28 17:58:34 +0000 2024,44,76,if did your own research would now have stc your wallets cryptocurrency crypto saitacard btc saitaswap saitachain saitachaincoin saitapro xrp eth bnb saitalogistics huobi sbc wolfkingdom
60,STCBurn Token (STCB) - We Burn SaitaChain Coin,"#STCB Buy and Burn of #STC will be coming up in a few hours!!!! 🔥🔥🔥 #LFG 

#BNB #SBC24 #SaitaChain #SaitaChainCoin #CryptoNews #CryptoInvesting https://t.co/aZvLJbJgnn",Sun Jul 28 17:15:51 +0000 2024,42,75,stcb buy burn stc will be coming up few hours lfg bnb sbc saitachain saitachaincoin cryptonews cryptoinvesting
61,Daniel Veroc ⚡️#EGLDSqueeze,"#EGLDSqueeze community is NOT STOPPING! We're continuing what we started. Let's educate everyone from amazing communities on #SOL #ETH #XRP #AVAX #TON #NEAR #SUI #BNB #TRON what we have accomplished. #MultiversX (#EGLD) is most scalable, secure &amp; decentralized L1 chain, TODAY!",Sun Jul 28 15:33:54 +0000 2024,34,121,egldsqueeze community stopping were continuing what we started lets educate everyone from amazing communities sol eth xrp avax ton near sui bnb tron what we have accomplished multiversx egld most scalable secure amp decentralized l chain today
62,StygianOne,"So #USDC from #ETH and #BNB will be possible to move over via Xbridge to #SBC!

Very good news. Worth of wait.",Sat Jul 27 19:26:16 +0000 2024,58,143,so usdc from eth bnb will be possible move over via xbridge sbc very good news worth wait
