Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
14,Dendorion 🦅🌍,"17% up in 1 month , $TRX is on a ride 🔥🚀

#TRON #TRX #Tronics #crypto https://t.co/n4TduGw2ma",Fri Jul 12 12:55:00 +0000 2024,22,113,up month trx ride tron trx tronics crypto
15,TRON Community,"#TRON just burned 10,835,434 #TRX on July 11th 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -5,767,163 🤯 https://t.co/BUTRkHxiRh",Fri Jul 12 08:54:22 +0000 2024,33,149,tron just burned trx july th showcasing commitment deflation amp value growth net negative production ratio
16,Richard Heart,"People that short #cryptocurrency, making money when the prices go down, which SEC lawsuit is your favorite?
SEC v #Coinbase or
#Binance
#Bitrex
#TRX
#Tether
#Bitfinex
#XRP
#Consensus (metamask)
#Poloniex
#LBRY
#telegram
@erikvorhees
#Kraken 
#Gemini
#Genesis
#Grayscale",Fri Jul 12 05:03:28 +0000 2024,328,1451,people short cryptocurrency making money when prices go down which sec lawsuit your favorite sec v coinbase or binance bitrex trx tether bitfinex xrp consensus metamask poloniex lbry telegram kraken gemini genesis grayscale
17,yourfriendSOMMI ❤️💛💚💙,"❤💛💚💙

It wouldn't surprise me to see Richard Heart coins follow a similar trajectory to Tron #TRX. 

Justin Sun's $TRX, despite skipping the last bull market, has been able to walk itself up with believers &amp; holders recently.

The chart it's overlay with is $HEX chart, but https://t.co/2kAAD9c1Zk",Thu Jul 11 04:33:47 +0000 2024,7,94,wouldnt surprise me see richard heart coins follow similar trajectory tron trx justin suns trx despite skipping last bull market has been able walk itself up believers amp holders recently chart its overlay hex chart but
18,TRON Community,"#TRON just burned 11,015,060 #TRX on July 9th 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -5,947,669 🤯 https://t.co/LjSf95F1Lj",Thu Jul 11 00:08:19 +0000 2024,28,136,tron just burned trx july th showcasing commitment deflation amp value growth net negative production ratio
19,I am Morpheus 🕴🏼,I have the feeling that now #EGLD 🔥 will go UP ONLY until the end of the #BullMarket #SOL #NEAR #TRX #ETH #ADA @MultiversX 🚀 https://t.co/vQxncTEgo1,Wed Jul 10 17:43:09 +0000 2024,27,146,have feeling now egld will go up only until end bullmarket sol near trx eth ada
20,⛓️Yuriy Polukhin⛓️,"CNBC encourages everyone to buy Bitcoin with 2-5% of their savings 💸 

At least they started saying something useful 😂

#BTC  #ETH #XRP #USDT #CryptoNews #NEWS #TOP #TON #SOL #Trump #TRX https://t.co/RedsaBm16j",Wed Jul 10 13:18:23 +0000 2024,7,166,cnbc encourages everyone buy bitcoin their savings least they started saying something useful btc eth xrp usdt cryptonews news top ton sol trump trx
21,KatieePCrypto.pls,"Spot the difference:

#XRP foundation dumps on your head

#ETH foundation dumps on your head 

#ARB foundation dumps on your head

#VeChain foundation dumps on your head

#TRX foundation dumps on your head

#PulseChain benevolent wallet buys its fav tokens - $PLS $PLSX #INC $HEX",Tue Jul 09 19:42:58 +0000 2024,123,571,spot difference xrp foundation dumps your head eth foundation dumps your head arb foundation dumps your head vechain foundation dumps your head trx foundation dumps your head pulsechain benevolent wallet buys its fav tokens pls plsx inc hex
22,TRON Community,"#TRON just burned 11,247,504 #TRX on July 8th 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -6,180,817 🤯 https://t.co/ZhrFM4MYiW",Tue Jul 09 00:07:45 +0000 2024,19,128,tron just burned trx july th showcasing commitment deflation amp value growth net negative production ratio
23,TRON Community,"#TRON just burned 7,508,047 #TRX on July 7th 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -2,439,776 🤯 https://t.co/jYpgB0fPwH",Mon Jul 08 10:53:40 +0000 2024,19,135,tron just burned trx july th showcasing commitment deflation amp value growth net negative production ratio
24,TRON Community,"#TRON just burned 8,326,001 #TRX on July 6th 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -3,258,786 🤯 https://t.co/ghWCp56Z73",Sun Jul 07 00:08:02 +0000 2024,17,138,tron just burned trx july th showcasing commitment deflation amp value growth net negative production ratio
25,TRON Community,"#TRON just burned 12,827,060 #TRX on July 5th 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -7,759,493 🤯 https://t.co/9qrLHwAxbv",Sat Jul 06 12:09:12 +0000 2024,27,140,tron just burned trx july th showcasing commitment deflation amp value growth net negative production ratio
26,Carnivore Granny,"Happy Flex Friday!!  One week 'til vacation for this granny!!

#fitgranny
#fitness
#trx
#fueledbybeef
#carnivore
#meatheals https://t.co/nHBsllwpBj",Sat Jul 06 00:51:40 +0000 2024,2,249,happy flex friday one week til vacation granny fitgranny fitness trx fueledbybeef carnivore meatheals
27,TRON Community,"#TRON just burned 11,379,336 #TRX on July 3rd 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -6,311,945 🤯 https://t.co/bAjKVaAIDW",Thu Jul 04 00:21:38 +0000 2024,16,123,tron just burned trx july rd showcasing commitment deflation amp value growth net negative production ratio
28,Daniel Veroc ⚡️#EGLDSqueeze,#MultiversX moved from #90 to #75 on CoinMarketCap! ✅#EGLD is holding strong against other #altcoins because #EGLDSqueeze is viral+ full of memes around the most scalable L1 in the #crypto space. #SOLANA (#SOL) #ETHEREUM (#ETH) #BNB #TON #XRP #NEAR #DOGE #PEPE #BRETT #ICP #TRX https://t.co/0IPfVAUBTk,Wed Jul 03 15:07:53 +0000 2024,58,187,multiversx moved from coinmarketcap egld holding strong against other altcoins because egldsqueeze viral full memes around most scalable l crypto space solana sol ethereum eth bnb ton xrp near doge pepe brett icp trx
29,TRON Community,"#TRON just burned 11,531,634 #TRX on July 2nd 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -6,465,123 🤯 https://t.co/JH33HsNi7h",Wed Jul 03 04:04:00 +0000 2024,17,152,tron just burned trx july nd showcasing commitment deflation amp value growth net negative production ratio
30,Daniel Veroc ⚡️#EGLDSqueeze,"If you're searching for biggest wealth transfer in history &amp; next #Gamestop (#GME).

✅ Want to invest in most undervalued &amp; advanced L1 in space.

#ETH #SOL #NEAR #AVAX #ADA #TON #XRP #TRX are overvalued.

Join #EGLDSqueeze army 🔽 #EGLD (#MultiversX).

https://t.co/W4T1QvERb5",Tue Jul 02 20:31:49 +0000 2024,28,96,if youre searching biggest wealth transfer history amp next gamestop gme want invest most undervalued amp advanced l space eth sol near avax ada ton xrp trx are overvalued join egldsqueeze army egld multiversx
31,TRON Community,"#TRON just burned 12,359,022 #TRX on July 1st 🔥 showcasing a commitment to deflation &amp; value growth 🚀 With a net negative production ratio of -7,290,927 🤯 https://t.co/Oimb38k0af",Tue Jul 02 00:09:41 +0000 2024,19,141,tron just burned trx july st showcasing commitment deflation amp value growth net negative production ratio
32,Dendorion 🦅🌍,"Looks like #TRX is preparing for a breakout 👀

One of the most juicy all time charts out there 🔥

Are you still sleeping on it ?

$TRX #TRON #tronics https://t.co/W8PG0I99rX",Mon Jul 01 18:04:12 +0000 2024,20,110,looks like trx preparing breakout one most juicy all time charts out there are still sleeping trx tron tronics
