Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
30,Qubic,"Our first live session on Spaces with @BraverCrypto was a huge success! 

Thank you to everyone who joined and engaged in the discussion about the #Qubic Roadmap for 2024. 

Missed it or want a recap? 

Check out the full overview here: https://t.co/diEvLyyGty https://t.co/9cC6J6Niz8",Fri Jul 12 07:53:05 +0000 2024,136,491,our first live session spaces was huge success thank everyone who joined engaged discussion about qubic roadmap missed or want recap check out full overview here
31,cibuQױ,"This is an $QUBIC artificial neural network from 2022 👽

Do you want to know how it looks like after 2 and half years of #Qubic miners have trained the #Ai? 

Join $QUBIC to help creating #ArtificialIntelligence that will conquer the world.

#Agi #Aigarth https://t.co/9hIHQwFnN3",Thu Jul 11 11:18:01 +0000 2024,14,116,an qubic artificial neural network from do want know how looks like after half years qubic miners have trained ai join qubic help creating artificialintelligence will conquer world agi aigarth
32,the_occtessence,"Bought more $QUBIC!

But it was more of a trade than new capital, sold everything, and bought it all back and more at a cheaper price! Sorry I kind of contributed to the bears 😩🙏

First ever successful trade on #QUBIC 

No more risky plays like that 😆 I was so nervous. https://t.co/RmGYtQhdU4",Thu Jul 11 03:54:41 +0000 2024,11,107,bought more qubic but was more trade than new capital sold everything bought all back more cheaper price sorry kind contributed bears first ever successful trade qubic no more risky plays like was so nervous
33,Qubic,"Qubic is going live on Spaces for the first time with @BraverCrypto!🎙️ 

Join us as we delve into the #Qubic “Roadmap 2024” with one of our biggest supporters. 

There's a lot to discuss and unpack, and we can't wait to share it with you. 🚀 

Set your reminders for July 11th - https://t.co/Jt3cOn25Wy",Wed Jul 10 12:11:35 +0000 2024,177,651,qubic going live spaces first time join us as we delve into qubic roadmap one our biggest supporters theres lot discuss unpack we cant wait share set your reminders july th
34,the_occtessence,"YOU PEOPLE HAVE NO IDEA WHAT IS COMING!

You are not bullish ENOUGH!

$QUBIC 

People call me crazy for $.0008 predictions, see the prediction of $CFB, who co-founded two of the most successful crypto projects $IOTA $NXT as side hustles. Imagine his main project #Qubic https://t.co/AyI6BLN8qd",Tue Jul 09 10:36:11 +0000 2024,52,308,people have no idea what coming are bullish enough qubic people call me crazy predictions see prediction cfb who cofounded two most successful crypto projects iota nxt as side hustles imagine his main project qubic
35,Tommy Does Crypto,"$qubic, maybe it’s time for a @Tangem integration hey? 

@_Qubic_ #Qubic https://t.co/tVsMMI2rHn",Tue Jul 09 10:29:26 +0000 2024,26,183,qubic maybe its time integration hey qubic
36,Chainge 🪢,"🔥 New chain integration: Chainge is now live on #Qubic

🔀 Securely transfer &amp; store $QUBIC in the Chainge self-custodial mobile wallet

Brace yourselves for some @_Qubic_ cross-chain magic coming soon! 🚀

#Chainge #Qubic #XCHNG https://t.co/dCpY3wcTUz",Tue Jul 09 09:34:18 +0000 2024,105,397,new chain integration chainge now live qubic securely transfer amp store qubic chainge selfcustodial mobile wallet brace yourselves some crosschain magic coming soon chainge qubic xchng
37,CryptoRodo,"Hey, $QUBIC fam! 

The other day I got asked on my DMs

""Can I buy $QUBIC on any CEX?""

I automatically felt amazed! At this point everybody should know that @_Qubic_ is available in many CEXs! 

Let's help more people know that they can access #QUBIC on #Bitget 🙌🚀 https://t.co/DLi43y1E7a",Mon Jul 08 17:49:59 +0000 2024,29,142,hey qubic fam other day got asked my dms can buy qubic any cex automatically felt amazed point everybody should know available many cexs lets help more people know they can access qubic bitget
38,Come-from-Beyond,"@Qsilver97 Maybe we should finish development of #Qubic  to let burning start at full power?

I saw many ideas how to reduce issuance rate, they all have a serious drawback - they help current whales to keep most of the supply in their hands. Qubic needs fresh blood, re-read history books.",Fri Jul 05 09:43:41 +0000 2024,28,293,maybe we should finish development qubic let burning start full power saw many ideas how reduce issuance rate they all have serious drawback they help current whales keep most supply their hands qubic needs fresh blood reread history books
39,Chainge 🪢,"📱 The latest version of the Chainge Mobile app is live on the Play Store &amp; App Store!

Updates: 

1⃣ #Qubic chain integration
2⃣ Visa credit card upgrade to MasterCard

⚠️ Please proceed with the update or, alternatively, uninstall and reinstall the new app version from the https://t.co/h46BjCfNsm",Fri Jul 05 08:46:10 +0000 2024,58,242,latest version chainge mobile app live play store amp app store updates qubic chain integration visa credit card upgrade mastercard please proceed update or alternatively uninstall reinstall new app version from
40,Tommy Does Crypto,"$QUBIC BREAKING NEWS 🚨

It looks like #Qubic will be getting listed on MEXC (@MEXC_Official). 

👉 Bots have detected the ‘hidden’ listing at 9:26AM UTC Today. 

👉 We’re just waiting on an official announcement from the exchange or the Qubic team to confirm. 

BULLISHHHH 🚀🚀 https://t.co/5kO2kDabWW",Tue Jul 02 17:24:26 +0000 2024,53,310,qubic breaking news looks like qubic will be getting listed mexc bots have detected hidden listing am utc today were just waiting an official announcement from exchange or qubic team confirm bullishhhh
41,cibuQױ,"Back in 2022 when $KAS was around “crypto twitter” people were  saying “stop shilling this scam”

Now the same thing people are saying about $QUBIC 🔳

Have fun guys. Not investing now in #Qubic means not investing in #Btc  back in 2013.  

#Ai #Aigarth #Qubic https://t.co/BrPPFof8nW",Tue Jul 02 07:31:32 +0000 2024,21,129,back when kas was around crypto twitter people were saying stop shilling scam now same thing people are saying about qubic have fun guys investing now qubic means investing btc back ai aigarth qubic
42,cibuQױ,"People still don’t get it, that $QUBIC has working products.

Did you tried send #Qubic from one wallet to another? It is super fast. ⚡️

$QUBIC will be one of the L0/L1 winners this cycle.
I don’t see why $QUBIC can’t make 100x from this prices. Just 30bil.

Probably nothing 🤫 https://t.co/dVXikvYbEh",Mon Jul 01 09:37:21 +0000 2024,21,123,people still dont get qubic has working products did tried send qubic from one wallet another super fast qubic will be one ll winners cycle dont see why qubic cant make x from prices just bil probably nothing
43,cibuQױ,"Do you want check your $QUBIC ballance on phone? 

No problem, $QUBIC solves everything. Just install #iOSwallet

#Ai #Aigarth #Qubic https://t.co/ZOMalQgqJ7",Mon Jul 01 09:27:58 +0000 2024,31,224,do want check your qubic ballance phone no problem qubic solves everything just install ioswallet ai aigarth qubic
