Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
22,The ₳ltcoin Oracle,"The Chang hard fork is making #ADA a commodity. 

You’re buying the ultimate real world assets proxy (#RWA) for years to come. 

But also you’re buying an indestructible VC fund for all tech themes. 

It looks like #Bitcoin it smells like #oil it moves like light and it settles",Sun Jul 28 10:46:06 +0000 2024,43,352,chang hard fork making ada commodity youre buying ultimate real world assets proxy rwa years come but also youre buying an indestructible vc fund all tech themes looks like bitcoin smells like oil moves like light settles
23,Cardano Feed ($ADA),"Cardano Community Eyes ADA ETF: Founder Reacts to Growing Speculation - Could This Fuel a Rally After Chang Hardfork? 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/vbJBu4dJuM",Sun Jul 28 10:22:30 +0000 2024,12,145,cardano community eyes ada etf founder reacts growing speculation could fuel rally after chang hardfork cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
24,Cardano Feed ($ADA),"Cardano Recovery Imminent? Whales Make Their Move With 17 Billion ADA 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/YrGADZc00g",Sat Jul 27 23:12:37 +0000 2024,28,164,cardano recovery imminent whales make their move billion ada cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
25,100x Altcoin Gems,"You will become a millionaire if you are patient!❕Buy and Hodl 💪🏼🚀🌒

What are you buying and HODLing today?
#BSC #BNB #ETH #ADA #AVAX #CRO #Altcoins",Sat Jul 27 17:40:00 +0000 2024,42,122,will become millionaire if are patientbuy hodl what are buying hodling today bsc bnb eth ada avax cro altcoins
26,C4 Coin,"We are building the GameFi $C4 Ecosystem here

It is simple and fun 😉 🐊🔥

➡️ Crypto payment solution: @uex_finance

➡️ Launchpad for gaming projects @crocpad

➡️ $C4 powered games!

Coming to $SOL this summer 🌴

Designed to be cross-chain!

#ADA #AVAX #SOL #ETH #INJ #BASE https://t.co/Dqaazcxh7r",Sat Jul 27 17:10:13 +0000 2024,44,119,we are building gamefi c ecosystem here simple fun crypto payment solution launchpad gaming projects c powered games coming sol summer designed be crosschain ada avax sol eth inj base
27,Victoria Brownworth,"I was paralyzed August 26, 2016, just days after covering the DNC. You never know how your life could change in a matter of minutes. The #ADA is for everyone.",Sat Jul 27 15:32:24 +0000 2024,157,801,was paralyzed august just days after covering dnc never know how your life could change matter minutes ada everyone
28,Cardano Feed ($ADA),"Cardano Moves One Huge Step Closer To Game-Changing Chang Hard Fork After Latest Node Release 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/AEatFM0odm",Sat Jul 27 14:12:42 +0000 2024,30,199,cardano moves one huge step closer gamechanging chang hard fork after latest node release cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
29,Mack.EGLD,"Ok so you want to talk about money? fine let's talk about numbers then. Market cap👇
#EGLD 915M
#SOL 85B
#AVAX 11B
#ETH 394B
#BNB 84B
#ADA 15B
#TON 17B
#TRON 12B
#DOT 8B
EGLD has the lowest mc by far yet this blockchain is 10 years ahead of everyone else #EGLDSqueeze",Sat Jul 27 13:24:52 +0000 2024,27,117,ok so want talk about money fine lets talk about numbers then market cap egld m sol b avax b eth b bnb b ada b ton b tron b dot b egld has lowest mc far yet blockchain years ahead everyone else egldsqueeze
30,Darren ☘🇮🇪,"2025 the year to watch 
#ADA ₳ #BTC #CRYPTO 🚀🚀🚀",Sat Jul 27 12:53:58 +0000 2024,20,176,year watch ada btc crypto
31,Governor Katie Hobbs,"The Americans with Disabilities Act #ADA continues to pave the way for equality and accessibility for all. In Arizona, we will continue fighting to protect individuals with disabilities from discrimination and to promote equal opportunities for all Arizonans.",Fri Jul 26 23:29:14 +0000 2024,31,90,americans disabilities act ada continues pave way equality accessibility all arizona we will continue fighting protect individuals disabilities from discrimination promote equal opportunities all arizonans
32,iGREY,"I might have to start moving my liquidity back to #Cardano 

Lets go people 🚀🚀

$ADA #ADA",Fri Jul 26 19:55:12 +0000 2024,22,230,might have start moving my liquidity back cardano lets go people ada ada
33,Crypto Data Space,"#Crypto Market Update 7/26: #BTC, #ETH, #BNB, #SOL, #XRP, #DOGE, #TON, #ADA, #AVAX, #SHIB Trends

 https://t.co/FkHRCaNIiW",Fri Jul 26 19:49:15 +0000 2024,6,158,crypto market update btc eth bnb sol xrp doge ton ada avax shib trends
34,DOJ Civil Rights Division,"The #ADA protects Americans with disabilities from discrimination in many areas of day-to-day public life.  If you believe that you or someone else experienced discrimination, you can report a disability rights violation in 3 simple steps online: https://t.co/llLmYJFALq https://t.co/EONSt8zhXj",Fri Jul 26 18:47:59 +0000 2024,95,156,ada protects americans disabilities from discrimination many areas daytoday public life if believe or someone else experienced discrimination can report disability rights violation simple steps online
35,The ₳ltcoin Oracle,"#ADA is such an obvious long term play. 

Not financial advice “but” 👇

It’s secure (cybersecurity applications wink wink), reliable (infrastructure and vote wink wink), decentralized (can’t go down wink wink) building solutions for identity (nation states wink wink) with the",Fri Jul 26 18:29:25 +0000 2024,33,214,ada such an obvious long term play financial advice but its secure cybersecurity applications wink wink reliable infrastructure vote wink wink decentralized cant go down wink wink building solutions identity nation states wink wink
36,Senator Dick Durbin,"On July 26, 1990, the Americans with Disabilities Act was signed, a law that has protected &amp; transformed the lives of millions of American with disabilities. 

I will continue working to protect the fundamental civil rights in the #ADA.",Fri Jul 26 17:17:59 +0000 2024,35,115,july americans disabilities act was signed law has protected amp transformed lives millions american disabilities will continue working protect fundamental civil rights ada
37,DOJ Civil Rights Division,"34 years ago today, the Americans with Disabilities Act was signed into law. The Justice Department’s Civil Rights Division is committed to protecting the #CivilRights of all Americans under the #ADA, including those with disabilities. https://t.co/CAMgYAQD6u",Fri Jul 26 16:41:46 +0000 2024,106,163,years ago today americans disabilities act was signed into law justice departments civil rights division committed protecting civilrights all americans under ada including those disabilities
38,Dom Kelly,"The #ADA could not be passed today. Electeds don’t care about disability issues. I met with a GA Republican legislator to ask for less than 0.5% of the $16B surplus (taxpayer $) to deinstitutionalize disabled folks. His answer: 

“You can’t expect manna to rain down from heaven.”",Fri Jul 26 16:39:23 +0000 2024,181,454,ada could be passed today electeds dont care about disability issues met ga republican legislator ask less than b surplus taxpayer deinstitutionalize disabled folks his answer cant expect manna rain down from heaven
39,Olga Nesterova,"ACTUAL NEWS: Today, on the 34th anniversary of the #ADA being signed into law, the DNC announced several new accessibility milestones, incl. the construction of the first ADA-compliant ramp in DNC history that provides direct access to the convention floor. This is a custom,",Fri Jul 26 16:09:00 +0000 2024,111,274,actual news today th anniversary ada being signed into law dnc announced several new accessibility milestones incl construction first adacompliant ramp dnc history provides direct access convention floor custom
40,Sophia Lin Lakin,"When I was diagnosed with a serious form of #Lupus, I was told to expect to live 5 yrs. 31 yrs later, I am in my dream job protecting voting rights @ACLU. On this 34th anniversary of the  #ADA, I’m thankful for the structural support mandated to help make this happen. #ADA34",Fri Jul 26 14:20:16 +0000 2024,13,172,when was diagnosed serious form lupus was told expect live yrs yrs later am my dream job protecting voting rights th anniversary ada im thankful structural support mandated help make happen ada
41,Rep. Nadler,"34 years ago today, the #ADA was signed into law, transformative legislation that has made everyday life easier for Americans living with disabilities.

Since then, we've made so much progress on accessibility—but much work remains, including the 23 subway accessibility projects",Fri Jul 26 13:24:20 +0000 2024,22,117,years ago today ada was signed into law transformative legislation has made everyday life easier americans living disabilities since then weve made so much progress accessibilitybut much work remains including subway accessibility projects
42,Judy Woodruff,"on this anniversary of the #ADA which made so much more possible for people with disabilities, and which has far to go to be fully realized, I celebrate my son Jeff Hunt who inspires me every single day https://t.co/VRVnAS5v2l",Fri Jul 26 12:58:56 +0000 2024,640,9484,anniversary ada which made so much more possible people disabilities which has far go be fully realized celebrate my son jeff hunt who inspires me every single day
43,Cardano Feed ($ADA),"Cardano Prepares for Chang Hard Fork with New Validator Node 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/ZfbAZpnygU",Fri Jul 26 06:27:26 +0000 2024,17,139,cardano prepares chang hard fork new validator node cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
44,Cardano Hieronymus,@DrLightsSon Yes? 2018 to 2021 #ADA went from 0.99$ to 0.024$ and back to 3$. https://t.co/VUOl5okJ7S,Thu Jul 25 20:29:55 +0000 2024,2,69,yes ada went from back
45,$fernandotorelli | cNFT's Studio 🍟,"Welcome to Rio, @IOHK_Charles! 

I've made this art to welcome you and $NIKE (@nike_hoskinson) to Rio de Janeiro.

I hope you like it! 🐷

I have been paralyzed for more than a year and have some wounds. That's why I asked @cardanobr to bring my art to you.

#ADA #cardano #nike https://t.co/FnrFUniLzJ",Thu Jul 25 19:55:03 +0000 2024,41,202,welcome rio ive made art welcome nike rio de janeiro hope like have been paralyzed more than year have some wounds thats why asked bring my art ada cardano nike
46,Darren ☘🇮🇪,"Looks like ₳ &amp; ₿ will battle it out for a final spot 
Who's winning #ADA ₳ or #BTC https://t.co/PMWrmkjzrB",Thu Jul 25 19:04:56 +0000 2024,37,325,looks like amp will battle out final spot whos winning ada or btc
47,GUT 🎸,"100 likes and I’ll toss $NIKE another 1k #Ada

He’s a good pig 🐷❤️

DONT FORGET THAT 🐽 https://t.co/97ib4kAuha",Thu Jul 25 18:56:45 +0000 2024,32,130,likes ill toss nike another k ada hes good pig dont forget
48,Karely Ruiz 🟣,"$SHIB, $BOME and $COQ are going to pump Wild, are you ready?  
#Bitcoin📷 #Ethereum #Floki $LOL #cryptocurrency #SHIB #BNB📷 #TONCOIN #TON #BOME #PEPE #Sol #ADA #Bonk https://t.co/9A3VzLyBrT",Thu Jul 25 15:21:25 +0000 2024,0,2,shib bome coq are going pump wild are ready bitcoin ethereum floki lol cryptocurrency shib bnb toncoin ton bome pepe sol ada bonk
49,Cardano Feed ($ADA),"Charles Hoskinson Envisions Cardano Surpassing Bitcoin: ADA's Growth Trajectory and Upcoming Chang Hardfork 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/Qlb7www02J",Thu Jul 25 15:02:38 +0000 2024,19,139,charles hoskinson envisions cardano surpassing bitcoin adas growth trajectory upcoming chang hardfork cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
50,Cardano Feed ($ADA),"Cardano ETF Up Next? ADA Founder Hints Amidst Ethereum ETF Buzz 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/64edf8oPL6",Thu Jul 25 12:02:44 +0000 2024,23,142,cardano etf up next ada founder hints amidst ethereum etf buzz cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
51,The ₳ltcoin Oracle,10 million #ADA but I’m your dad starting today,Wed Jul 24 23:32:04 +0000 2024,0,64,million ada but im your dad starting today
52,Darren ☘🇮🇪,"Charles Hoskinson Believes #Cardano Is On The Way To Flipping Bitcoin at some point in the future https://t.co/KvHGrp62jZ 
I agree 🫡 #Cardano #ADA #Crypto",Wed Jul 24 23:26:27 +0000 2024,53,296,charles hoskinson believes cardano way flipping bitcoin some point future agree cardano ada crypto
53,iTrustCapital,"Launched in 2015 by Charles Hoskinson, #Cardano (ADA) aims to create a scalable, efficient, and environmentally sustainable blockchain💡

How is it setting new standards for digital currencies?

► Here's everything you need to know: https://t.co/5xMZEkA9Xe

#ADA #Crypto https://t.co/Wcw2CB1DZz",Wed Jul 24 18:40:20 +0000 2024,149,547,launched charles hoskinson cardano ada aims create scalable efficient environmentally sustainable blockchain how setting new standards digital currencies heres everything need know ada crypto
54,Cardano Feed ($ADA),"Charles Hoskinson Believes Cardano Is On The Way To Flipping Bitcoin 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/pYFDM9xoFg",Wed Jul 24 18:37:59 +0000 2024,28,177,charles hoskinson believes cardano way flipping bitcoin cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
55,9.1.0. Chang - Marco Meerman,Just took a bite out of the #ADA circulating supply. Thank me later!,Wed Jul 24 17:05:39 +0000 2024,4,70,just took bite out ada circulating supply thank me later
56,The ₳ltcoin Oracle,"On 45 billion #ADA. 

Forever.",Tue Jul 23 22:01:56 +0000 2024,8,107,billion ada forever
57,Darren ☘🇮🇪,"#Cardano Records 10,878% Spike in This Bullish Metric Within a Single Day https://t.co/xgop3ZweD3 
#Cardano #ADA #Crypto",Tue Jul 23 21:45:19 +0000 2024,24,147,cardano records spike bullish metric within single day cardano ada crypto
58,Cardano Feed ($ADA),"Cardano (ADA) Rallies 31% as Whale Inflows Skyrocket by 10,878% 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/Ton4gBbyZL",Tue Jul 23 16:12:28 +0000 2024,28,164,cardano ada rallies as whale inflows skyrocket cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
59,Cardano Maxi Biz (CMB),"🎁x2 WL spots &amp; 10 discord Links for - 

@AdaGods_

Follow -

@AdaGods_
@cardanomaxibiz

👫Tag 3 friends  

⏰48 Hours #ADA #NFT #Cardano #Giveaway https://t.co/zyovTetG7o",Tue Jul 23 14:48:13 +0000 2024,312,337,x wl spots amp discord links follow tag friends hours ada nft cardano giveaway
60,Cardano Feed ($ADA),"Cardano Eyes $5 to $15 Range: Analyst Highlights Multi-Year Bullish Pennant 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/cRzcUfaawi",Tue Jul 23 11:03:14 +0000 2024,42,212,cardano eyes range analyst highlights multiyear bullish pennant cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
61,𝐓𝐡𝐞 𝐄𝐫𝐜𝐢𝐥𝐢𝐭𝐲 𝐂𝐥𝐚𝐧 𖥸,"🎉GIVEAWAY TIME🎉

🎁x2 WL spots for @AdaGods_

✅Follow @AdaGods_ @Ercility @StagAlliance
✅Like &amp; Repost
✅Tag some friends

⏰48 Hours
#ADA #NFT #Cardano #Giveaway https://t.co/OtBqbom8Ti",Tue Jul 23 07:43:14 +0000 2024,253,248,giveaway time x wl spots follow like amp repost tag some friends hours ada nft cardano giveaway
62,Darren ☘🇮🇪,"#Cardano ₳ Soars To New Levels: IOG Unveils Explosive Growth In Key Metrics  https://t.co/jrh2PBcT8q
#Cardano #ADA #CRYPTO",Mon Jul 22 21:44:55 +0000 2024,25,130,cardano soars new levels iog unveils explosive growth key metrics cardano ada crypto
63,Rahul Rohit Parikh 🐺 kingdom,"Making moves 🟢 

#bnb #solana #eth #doge #polkadot #shiba #ada Hello guys.

https://t.co/DgYy3oYFlX https://t.co/EY6eKyEiMT",Mon Jul 22 19:08:39 +0000 2024,74,157,making moves bnb solana eth doge polkadot shiba ada hello guys
64,Anantha Krishnan M🇮🇳,"Tejas prog gets first woman Project Director 
 
Namaste!

Extremely delighted to share that Mrs Padmavathi, a topnotch A&amp;D scientist with Aeronautical Development Agency (#ADA) has taken over as the Project Director of #Tejas Mk1A, following the superannuation of her senior https://t.co/rmPPthJKoJ",Mon Jul 22 17:26:40 +0000 2024,72,333,tejas prog gets first woman project director namaste extremely delighted share mrs padmavathi topnotch aampd scientist aeronautical development agency ada has taken over as project director tejas mka following superannuation her senior
65,MB𐤊 .𐤊as🐟,"Kaspa is the blue chip project of this year, just like ADA was last cycle. 🔥 There's nothing you can do. Buying Kaspa now is like buying ADA last bull run at $0.20. 🚀 #Kaspa #Crypto #bullrun #ada #kas 🌟🌱 https://t.co/2WH5tGBoPI",Mon Jul 22 17:16:14 +0000 2024,59,339,kaspa blue chip project year just like ada was last cycle theres nothing can do buying kaspa now like buying ada last bull run kaspa crypto bullrun ada kas
66,Cardano Feed ($ADA),"Cardano Hydra Team Advances Incremental Decommits and Prepares for Node v.9.0.0 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/fVqx12t0oT",Mon Jul 22 13:42:29 +0000 2024,31,197,cardano hydra team advances incremental decommits prepares node v cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
67,Edward Martin,"3 Million more impressions and I’ll be able to make that ⁦@elonmusk⁩ fuck you money!

I will be using it to buy projects on Cardano and continue to support the community 🫡

#Cardano #ada #cardanosummer https://t.co/8bqNG1L3OB",Sun Jul 21 23:37:19 +0000 2024,10,131,million more impressions ill be able make fuck money will be using buy projects cardano continue support community cardano ada cardanosummer
68,Book.io,"To celebrate the two-year anniversary of the Gutenberg Bible Mint and minting out our first album on @stuff_io this week, let's give away a Gute and the album.

To Enter: Follow us and @stuff_io, repost, and tag 3 crypto friends.  

#Cardano #OwnYourStuff #music #Books #NFTs #ADA https://t.co/nw7xWNm5nU",Sun Jul 21 21:30:32 +0000 2024,514,647,celebrate twoyear anniversary gutenberg bible mint minting out our first album week lets give away gute album enter follow us repost tag crypto friends cardano ownyourstuff music books nfts ada
69,The ₳ltcoin Oracle,"Why #Cardano #ADA?

We’re tired of monopolies, centralized disasters, fake elections, inflation, crypto dogmatism, lack of care in software, but also how the capital flows and where it flows.

#Cardano is the chain of the resistance. 

The toolbox for freedom makers.",Sun Jul 21 21:07:09 +0000 2024,17,109,why cardano ada were tired monopolies centralized disasters fake elections inflation crypto dogmatism lack care software but also how capital flows where flows cardano chain resistance toolbox freedom makers
70,Miranda,"Whenever this pops on your screen, please say a prayer for me!🫶
#Ada https://t.co/3wgvlXbFc8",Sun Jul 21 20:19:34 +0000 2024,24,1212,whenever pops your screen please say prayer me ada
71,Cardano Feed ($ADA),"Cardano Founder Unveils Creative Hard Fork Name 

#Cardano #cardanofeed #trading #ADA #crypto #CardanoCommunity #bitcoin #blockchain #governance #cryptocurrency #CardanoADA #btc $ADA 
https://t.co/f1hmgOIxBI",Sun Jul 21 20:12:13 +0000 2024,14,109,cardano founder unveils creative hard fork name cardano cardanofeed trading ada crypto cardanocommunity bitcoin blockchain governance cryptocurrency cardanoada btc ada
72,Darren ☘🇮🇪,"#Cardano Breaker Block Pattern: Why ADA’s Bullish Momentum Is Unstoppable https://t.co/VKO55GDYhH 
#Cardano #ADA #CRYPTO",Sun Jul 21 16:48:04 +0000 2024,13,106,cardano breaker block pattern why adas bullish momentum unstoppable cardano ada crypto
