Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
18,"Coach, JV",🚨PAY ATTETION🚨 Sept Could Be a Big MOVE... #xrp #Bitcoin #Crypto https://t.co/d5isrgWCrz,Fri Aug 02 13:45:16 +0000 2024,90,414,pay attetion sept could be big move xrp bitcoin crypto
19,⚔️ XRP Avengers ⚔️,"How high will #XRP pump if #Ripple wins the lawsuit against the SEC?

$XRP",Fri Aug 02 13:21:30 +0000 2024,33,386,how high will xrp pump if ripple wins lawsuit against sec xrp
20,XRP CAPTAIN,#XRP Pumping In The Wrong Direction. https://t.co/65kD5pbTEv,Fri Aug 02 13:16:09 +0000 2024,27,263,xrp pumping wrong direction
21,Lord Vendetta 👑,Thank you #XRP 😂 https://t.co/soY5zQZXil,Fri Aug 02 12:53:49 +0000 2024,141,1417,thank xrp
22,Amonyx,"Patience is key (🗝️) in the world of #crypto.

Trust The Process 🤌

#XRP will melt many faces! https://t.co/TQfhYRY4u9",Fri Aug 02 12:52:48 +0000 2024,46,324,patience key world crypto trust process xrp will melt many faces
23,JackTheRippler ©️,"🚨 CEO of @Ripple - Brad Garlinghouse says: ""The case between Ripple and the SEC is largely resolved. I think we will see resolution hopefully this summer!“ #XRP https://t.co/dmcp5waJDV",Fri Aug 02 12:26:20 +0000 2024,201,741,ceo brad garlinghouse says case between ripple sec largely resolved think we will see resolution hopefully summer xrp
24,𝓐𝓶𝓮𝓵𝓲𝓮,"WOW! 💥

Another #XRP price glitch at Coinbase: 

They listed XRP at £17,415! 💸 https://t.co/fHwZGiod81",Fri Aug 02 12:24:18 +0000 2024,127,753,wow another xrp price glitch coinbase they listed xrp
25,🌸Crypto Eri 🪝Carpe Diem,"XRPL JAPAN and KOREA FUND
@Ripple chooses the First Liquid Staking and Lending Protocol for #XRP and the #ROOTNetwork

@Girin_Labs

In full: https://t.co/nBe08BgeyX https://t.co/5NG588uIGm",Fri Aug 02 12:13:47 +0000 2024,134,499,xrpl japan korea fund chooses first liquid staking lending protocol xrp rootnetwork full
26,XRP CAPTAIN,#XRP 27 Trillion Dollars Market Cap Confirmed. Flood Gates About To Open🚀 https://t.co/1WOSCHT2SR,Fri Aug 02 11:25:23 +0000 2024,98,591,xrp trillion dollars market cap confirmed flood gates about open
27,XRP QUEEN🤍,"You are what you attract…

I am #XRP at £1000 🙏🏼",Fri Aug 02 11:04:59 +0000 2024,27,355,are what attract am xrp
28,XRP CAPTAIN,"#XRP Is Going To Hit 10$ Minimum In This Bull Season.

Source - Trust Me Bro https://t.co/1EtEI82Kgo",Fri Aug 02 10:54:29 +0000 2024,106,627,xrp going hit minimum bull season source trust me bro
29,XRP CAPTAIN,Ripple SEC Settlement: 500M #XRP Unlocked Amid Remedies Ruling Odds 😎 https://t.co/QBiyTkUjPG,Fri Aug 02 10:40:10 +0000 2024,62,299,ripple sec settlement m xrp unlocked amid remedies ruling odds
30,XRP CAPTAIN,“Leaked” #XRP Chart Reveals How High #XRP Can Rise 💥💥🚀🚀🚀 https://t.co/TM42gY2HLp,Fri Aug 02 10:39:36 +0000 2024,64,310,leaked xrp chart reveals how high xrp can rise
31,JackTheRippler ©️,"🚨 SOON, #XRP WILL PUMP WITHOUT WARNING! https://t.co/kjfVZxOVFb",Fri Aug 02 10:38:13 +0000 2024,272,1755,soon xrp will pump without warning
32,⚔️ XRP Avengers ⚔️,"RETWEET if you are not selling #XRP below $10! 💪🏼 

$XRP https://t.co/ASqQk1YNFK",Fri Aug 02 10:16:55 +0000 2024,146,596,retweet if are selling xrp below xrp
33,𝓐𝓶𝓮𝓵𝓲𝓮,"🚨 BREAKING:

Trillions of dollars to flood into crypto over the coming months! 💰 

The “big money” is coming into the crypto space in Q3 and Q4 because of ETFs! 

After we get regulatory clarity this year, an #XRP ETF will be inevitable! 📈

https://t.co/9q3FCdM99f https://t.co/eQGZSTy9aI",Fri Aug 02 10:07:45 +0000 2024,131,509,breaking trillions dollars flood into crypto over coming months big money coming into crypto space q q because etfs after we get regulatory clarity year an xrp etf will be inevitable
34,CryptoGeek,"🚨BREAKING: Insiders reveals $9761 per #XRP set price delayed till Sept 2nd.

The XRPL is on the brink of a significant surge. Consider the exclusive #DeFi token on #XRPL, the CTF token, which has recently surged by 145%, now priced at just $0.83!

If @TokenCTF had the identical https://t.co/cZ8MDpW7MX",Fri Aug 02 10:04:33 +0000 2024,88,387,breaking insiders reveals per xrp set price delayed till sept nd xrpl brink significant surge consider exclusive defi token xrpl ctf token which has recently surged now priced just if had identical
35,JackTheRippler ©️,Leave a like if you are buying more or still holding #XRP! 👍 https://t.co/o9dIxYcGCG,Fri Aug 02 08:46:57 +0000 2024,133,1302,leave like if are buying more or still holding xrp
36,⚔️ XRP Avengers ⚔️,"Accumulate and climb tiers! 

🐋 Big Whale = +500,000 #XRP 
🐳 Whale = +200,000 $XRP 
🦈 Shark = +100,000 $XRP
🐬 Dolphin = +60,000 $XRP
🐟 Fish = +30,000 $XRP 
🐙 Octopus = +15,000 $XRP 
🦀 Crab = +5,000 $XRP 
🦐 Shrimp = +1,000 $XRP",Fri Aug 02 08:26:55 +0000 2024,49,405,accumulate climb tiers big whale xrp whale xrp shark xrp dolphin xrp fish xrp octopus xrp crab xrp shrimp xrp
37,Chad Steingraber,"After the SEC case ends.

There is nothing stopping #XRP

—GAMES— https://t.co/bvGOTPsqFu",Fri Aug 02 03:39:20 +0000 2024,30,428,after sec case ends there nothing stopping xrp games
38,XRP whale,"$XRP will pump hard in the next 72hrs!

#XRP 🚀🌖",Fri Aug 02 03:29:11 +0000 2024,153,1119,xrp will pump hard next hrs xrp
39,CryptoGeek,🚨BREAKING: Bank of America Approves the use of #XRP for Payments. https://t.co/YTT2kb1ZcK,Fri Aug 02 03:08:27 +0000 2024,435,1990,breaking bank america approves use xrp payments
40,CryptoGeek,🚨BREAKING: Elon Musk hints at #XRP for Payments in Tweet back in 2022. https://t.co/ZLw8Wt6Kwj,Fri Aug 02 00:40:47 +0000 2024,157,730,breaking elon musk hints xrp payments tweet back
41,Whale Alert,"🔓 🔓 🔓 🔓 🔓  200,000,000 #XRP (119,178,067 USD) unlocked from escrow at unknown wallet

https://t.co/hW62nwdIgm",Fri Aug 02 00:18:08 +0000 2024,64,452,xrp usd unlocked from escrow unknown wallet
42,Trump Coin,"A few ppl in the #XRP community are concerned about the recent pullback

You all need to remember that we are in the very beginning of a bull run after a 3 year downtrend!

#Ripple vs SEC case ends this month!
Fill your bags and enjoy the ride.. https://t.co/C2OeQKsMSu",Fri Aug 02 00:17:30 +0000 2024,97,319,few ppl xrp community are concerned about recent pullback all need remember we are very beginning bull run after year downtrend ripple vs sec case ends month fill your bags enjoy ride
43,Whale Alert,"🔓 🔓 🔓 🔓 🔓 🔓 🔓 🔓  300,000,000 #XRP (178,562,099 USD) unlocked from escrow at unknown wallet

https://t.co/lXf5GQvVbX",Fri Aug 02 00:16:20 +0000 2024,66,500,xrp usd unlocked from escrow unknown wallet
44,TheCryptoAlert,"🚨JUST POSTED: Ripple Announces $10 Million Partnership with U.S. Treasury

https://t.co/McWbBIlrtf

🚨CryptoAlert Your Trusted Crypto News Outlet.      
----------------   
#Ripple #SEC #XRP #cryptonews #Cryptoalert #CFTC #USD",Thu Aug 01 23:57:10 +0000 2024,144,478,just posted ripple announces million partnership us treasury cryptoalert your trusted crypto news outlet ripple sec xrp cryptonews cryptoalert cftc usd
45,Levi | Crypto Crusaders,"Holy sh!t!  Do you see what @elonmusk did there??? 

#XRP https://t.co/8inWaWcoOw",Thu Aug 01 21:55:21 +0000 2024,206,1099,holy sht do see what did there xrp
46,Ali G,We are about to see @Ripple and #XRP radically change how we exchange value.,Thu Aug 01 19:29:19 +0000 2024,33,253,we are about see xrp radically change how we exchange value
47,Zach Rector,"Gold, Tbills, RE, &amp; more! It’s all coming to the #XRP Ledger",Thu Aug 01 18:19:29 +0000 2024,34,403,gold tbills re amp more its all coming xrp ledger
48,JackTheRippler ©️,Never Give Up! #XRP https://t.co/MMZpiVhdwA,Thu Aug 01 17:58:13 +0000 2024,254,1410,never give up xrp
49,Zach Rector,#XRP Ledger Gaining Adoption! https://t.co/Er4vwZnUf7,Thu Aug 01 17:47:48 +0000 2024,36,245,xrp ledger gaining adoption
50,Black Swan Capitalist,"Always a pleasure to connect with our friend and guest Francis Hunt @themarketsniper

While good things are on the horizon for #XRP, don’t overlook the wildcard factor: The collapse of the #banking system. That’s where the real #disruption will hit

https://t.co/9xx0Opkr9B https://t.co/3In1NjgBzJ",Thu Aug 01 17:38:08 +0000 2024,80,317,always pleasure connect our friend guest francis hunt while good things are horizon xrp dont overlook wildcard factor collapse banking system thats where real disruption will hit
51,Whale Alert,"🔒 🔒 🔒 🔒 🔒 🔒  100,000,000 #XRP (58,241,950 USD) locked in escrow at #Ripple

https://t.co/C2AVYufpnw",Thu Aug 01 17:30:13 +0000 2024,64,414,xrp usd locked escrow ripple
52,Whale Alert,"🔒 🔒 🔒 🔒 🔒 🔒 🔒 🔒 🔒 🔒  500,000,000 #XRP (291,227,965 USD) locked in escrow at #Ripple

https://t.co/sGiqkuDOWC",Thu Aug 01 17:29:20 +0000 2024,72,454,xrp usd locked escrow ripple
53,Whale Alert,"🔒 🔒 🔒 🔒 🔒 🔒 🔒 🔒 🔒 🔒  200,000,000 #XRP (116,352,345 USD) locked in escrow at #Ripple

https://t.co/TWa35KB3Zv",Thu Aug 01 17:26:17 +0000 2024,74,466,xrp usd locked escrow ripple
54,Whale Alert,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  500,000,000 #XRP (291,388,407 USD) transferred from unknown wallet to #Ripple

https://t.co/uufD8ieOuV",Thu Aug 01 17:22:17 +0000 2024,65,400,xrp usd transferred from unknown wallet ripple
55,Whale Alert,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  300,000,000 #XRP (175,214,889 USD) transferred from unknown wallet to #Ripple

https://t.co/juaLXqK95A",Thu Aug 01 17:16:35 +0000 2024,74,521,xrp usd transferred from unknown wallet ripple
56,XRP DROPZ,"💯💯 A 2024 WHITEPAPER BY #DFINE HIGHLIGHTS THE PAYMENT PROCESS OF ""RIPPLE PAYMENTS""  ➡️ ""IT USES #XRP, THAT IS THE UTILITY"" 

🎯 INTERESTING FOOTNOTE➡️ ""RIPPLE PAYMENTS LEVERAGES EXISTING LIQUIDITY HUBS, IN THE FORM OF DIGITAL ASSET EXCHANGES, WHICH TAKE ON THE MARKET MAKER´S https://t.co/uLbhl7OeJe",Thu Aug 01 17:15:52 +0000 2024,83,233,whitepaper dfine highlights payment process ripple payments uses xrp utility interesting footnote ripple payments leverages existing liquidity hubs form digital asset exchanges which take market makers
57,"Coach, JV","XRP/ RIPPLE will shock the American financial system!

#xrp #crypto https://t.co/TuHoB47Zy3",Thu Aug 01 17:09:00 +0000 2024,417,1805,xrp ripple will shock american financial system xrp crypto
58,JackTheRippler ©️,"""NEW ALL TIME HIGH FOR #XRP THIS YEAR!"" 

1. YES 
2. NO https://t.co/k6GAzLQD34",Thu Aug 01 17:06:41 +0000 2024,83,738,new all time high xrp year yes no
59,"Coach, JV",🚨GET PREPARED🚨 XRP/Ripple Going to Take Over the Financial System... #xrp #bitcoin #Crypto https://t.co/CcpIkZfS92,Thu Aug 01 15:43:27 +0000 2024,278,1310,get prepared xrpripple going take over financial system xrp bitcoin crypto
60,JackTheRippler ©️,Hit that like button if you believe in $100 per #XRP! ✊️ https://t.co/xwCL6h0Cb7,Thu Aug 01 15:26:55 +0000 2024,247,2569,hit like button if believe per xrp
61,𝓐𝓶𝓮𝓵𝓲𝓮,"🚨 BREAKING: 

Russia passes bill to allow international payments with cryptocurrency! 🇷🇺 

And according to a document about the Central of Bank of Russia they will most likely use #XRP for cross-border payments! 

BRICS 🤝🏼 XRP 

https://t.co/isOQzNiJYg https://t.co/hIwMIdtld4",Thu Aug 01 15:26:01 +0000 2024,318,1080,breaking russia passes bill allow international payments cryptocurrency according document about central bank russia they will most likely use xrp crossborder payments brics xrp
62,Zach Rector,Treasuries on #XRP Ledger ✅,Thu Aug 01 14:11:28 +0000 2024,53,598,treasuries xrp ledger
63,Zain Haider,"Everybody click ♡ and ♻️ if you believe in #XLM OR #XRP even in the dip.

$XLM $XRP 🚀🌖 https://t.co/18b2ST7pb9",Thu Aug 01 14:05:26 +0000 2024,50,361,everybody click if believe xlm or xrp even dip xlm xrp
64,JackTheRippler ©️,"🚨BREAKING: RippleX and OpenEden Introduce Tokenized U.S. T-Bills on the #XRP-Ledger! 

The T-Bill market is 27 Trillion U.S. dollars large!

https://t.co/B537YolU6e",Thu Aug 01 13:49:30 +0000 2024,250,954,breaking ripplex openeden introduce tokenized us tbills xrpledger tbill market trillion us dollars large
65,Vet 🏴‍☠️,"The XRP Ledger will lead institutional and retail adoption.

Mass adoption is the creation of a compelling ecosystem where institutions tokenize their assets and builders utilize them in dapps for their users.

Looking forward to use T-Bills in DeFi on the #XRP Ledger 🙏 https://t.co/7hBz7ESbGg",Thu Aug 01 13:45:31 +0000 2024,95,329,xrp ledger will lead institutional retail adoption mass adoption creation compelling ecosystem where institutions tokenize their assets builders utilize them dapps their users looking forward use tbills defi xrp ledger
66,Whale Alert,"🚨  27,982,405 #XRP (16,958,190 USD) transferred from #Binance to unknown wallet

https://t.co/swbEMlpeLT",Thu Aug 01 13:40:29 +0000 2024,47,274,xrp usd transferred from binance unknown wallet
67,𝓐𝓶𝓮𝓵𝓲𝓮,"🚨BREAKING: 

XRP Ledger has recently launched a significant software update, with #XRP Ledger version 2.2.1!

https://t.co/LBE2Bla2l4 https://t.co/70peEznyZC",Thu Aug 01 12:59:19 +0000 2024,153,629,breaking xrp ledger has recently launched significant software update xrp ledger version
68,Ripple Van Winkle | Crypto Researcher 🚀🚨,"BREAKING: RIPPLE IS TOKENZING US TREASURY BILLS ON THE #XRP LEDGER

THIS IS A BIG DEAL https://t.co/1G38lzvr2J",Thu Aug 01 12:52:24 +0000 2024,69,410,breaking ripple tokenzing us treasury bills xrp ledger big deal
69,𝓐𝓶𝓮𝓵𝓲𝓮,"WOW! 💥

A #XRP breakout is imminent if the $0.75 and $0.93 resistance levels are overcome! 📈

Once XRP surmounts this level, it will effectively break its nearly seven-year downtrend, opening the door to higher highs! 

https://t.co/0KOMiNbxjT https://t.co/schvS9nwOx",Thu Aug 01 12:04:44 +0000 2024,98,439,wow xrp breakout imminent if resistance levels are overcome once xrp surmounts level will effectively break its nearly sevenyear downtrend opening door higher highs
70,XRP CAPTAIN,"BREAKING 🚨🚨 US🇺🇲 TREASURY BILL Market Size Is ""27 Trillion Dollars""

#XRP Price Will Be 482.48$ Per Coin With Market Cap Of 27 Trillion Dollars. That's 790X From Current Price. 💎🖖 https://t.co/Fo9qj4GLxf",Thu Aug 01 11:54:57 +0000 2024,207,1035,breaking us treasury bill market size trillion dollars xrp price will be per coin market cap trillion dollars thats x from current price
71,XRP CAPTAIN,"BOOOOM 💥💥 US TREASURY BILLS Will Run On #XRP Ledger. Zero Doubt #XRP Going To Hit 1,000$ Per Coin 🚀🚀 https://t.co/iRv911wgCU",Thu Aug 01 11:32:39 +0000 2024,242,1123,boooom us treasury bills will run xrp ledger zero doubt xrp going hit per coin
72,XRP CAPTAIN,BOOM 💥💥 #XRP To Hit 250$  https://t.co/vAsslEbFWe,Thu Aug 01 10:14:16 +0000 2024,120,594,boom xrp hit
73,JackTheRippler ©️,"🚨Prepare for major news from Judge Torres! #XRP

💥 THE END IS NEAR 💥 https://t.co/m33gh48JAc",Thu Aug 01 09:59:38 +0000 2024,334,1873,prepare major news from judge torres xrp end near
74,xrpnews.crypto® ⚡️🐺,"#XRP is not just a token, it is a pioneer for the future of cross-border payments 🌐🏆 https://t.co/S9QpUW0tc1",Thu Aug 01 09:52:41 +0000 2024,159,538,xrp just token pioneer future crossborder payments
75,CryptoGeek,"🚨BREAKING: XRP VALUED AT $10,000 BY EUROPE - #XRP IS NEW EURO https://t.co/VJOupn3muw",Thu Aug 01 09:50:21 +0000 2024,252,958,breaking xrp valued europe xrp new euro
76,The Moon,#XRP must NOT fall below this trend line to maintain bullish momentum’ https://t.co/BEUi79kRVn,Thu Aug 01 09:30:24 +0000 2024,94,511,xrp must fall below trend line maintain bullish momentum
77,Dark Defender,"Hi all,

We have completed our first goal of $0.3917 to $0.66, one of the strongest Fibonacci Levels that #XRP has ever had.

So, congrats to those who made it. 

We have just started the next move, and nothing has changed!

XRP is preparing to equalise this level shortly by https://t.co/2pQeLDjVYA",Thu Aug 01 09:22:20 +0000 2024,196,1175,hi all we have completed our first goal one strongest fibonacci levels xrp has ever had so congrats those who made we have just started next move nothing has changed xrp preparing equalise level shortly
78,📈BLOCK BULL📈,"Despite the dip in the last 12 hours...

#XRP is simply testing the NEW...PARABOLIC trendline since breaking to the upside of the 6 year Apex.

We are still on for the biggest BULL RUN you have ever witnessed!! 🚀🚀🚀 https://t.co/8QfWMXmbo8",Thu Aug 01 09:10:33 +0000 2024,46,317,despite dip last hours xrp simply testing newparabolic trendline since breaking upside year apex we are still biggest bull run have ever witnessed
79,Vet 🏴‍☠️,"🇯🇵 Japan is not only one of the leaders for #XRP Ledger adoption but could also lead adoption of tokenized assets, a recently passed a bill allows companies to hold digital assets directly!

Powerhouse combo:
XRP Ledger 🤝 Tokenized assets",Thu Aug 01 09:07:34 +0000 2024,68,307,japan only one leaders xrp ledger adoption but could also lead adoption tokenized assets recently passed bill allows companies hold digital assets directly powerhouse combo xrp ledger tokenized assets
80,Trump Coin,"XRP is now back at $0.61 and is consolidating before its next move to $0.74.

This will occur this week as we are expecting updates on:
▪️#Ripple vs SEC Court Case ending 
▪️Launch of R USD stable coin

#XRP Holders will soon be living like kings! 💰 🤑 https://t.co/Di2U73w7T2",Thu Aug 01 09:05:19 +0000 2024,101,307,xrp now back consolidating before its next move will occur week as we are expecting updates ripple vs sec court case ending launch r usd stable coin xrp holders will soon be living like kings
81,XRP CAPTAIN,BREAKING 🚨🚨 Judge Could Make Rulling In Next 48 Hours. History Says Judge Sarah Netburn Has Made Major Rulling On Thursday &amp; Friday. #XRP 🚀🚀 https://t.co/LRobPxq4lJ,Thu Aug 01 08:59:52 +0000 2024,274,1436,breaking judge could make rulling next hours history says judge sarah netburn has made major rulling thursday amp friday xrp
82,⚔️ XRP Avengers ⚔️,You will be the first multi millionaire in your family... #XRP https://t.co/G0eC9W7PlB,Thu Aug 01 08:49:35 +0000 2024,93,726,will be first multi millionaire your family xrp
83,xrpnews.crypto® ⚡️🐺,"#XRP Ledger Welcomes Tokenized US Treasury Bills with $10M Backing from #Ripple 👀

https://t.co/T5wDjTX9HS via The Crypto Basic",Thu Aug 01 08:47:58 +0000 2024,43,230,xrp ledger welcomes tokenized us treasury bills m backing from ripple via crypto basic
84,JackTheRippler ©️,"🚨BREAKING:Tokenization platform OpenEden has announced that it will bring tokenized U.S. Treasury bills to the #XRP Ledger and its users for the first time! 💥

Trillions of dollars will flow into the XRP Ledger! 🔥

https://t.co/iNc02VSqlu https://t.co/iciH9vIEPt",Thu Aug 01 08:47:57 +0000 2024,197,715,breakingtokenization platform openeden has announced will bring tokenized us treasury bills xrp ledger its users first time trillions dollars will flow into xrp ledger
85,xrpnews.crypto® ⚡️🐺,"#XRP Can Surge to $378 as It Repeats Three Bullish Crosses That Led to a 600x Spike ‼️

 https://t.co/Ah73wtklee via The Crypto Basic",Thu Aug 01 08:47:39 +0000 2024,58,307,xrp can surge as repeats three bullish crosses led x spike via crypto basic
86,🌸Crypto Eri 🪝Carpe Diem,"Watch the APAC region light up with development on the #XRP Ledger and @TheRootNetwork due to the XRPL Japan and Korea Fund. 
AMA with @Girin_Labs 
👀@bgarlinghouse at KBW! https://t.co/UIWuuRT6ZN",Thu Aug 01 08:34:27 +0000 2024,69,253,watch apac region light up development xrp ledger due xrpl japan korea fund ama kbw
87,SlumDOGE Millionaire,"I put $10K into #XRP last year 

guess how much it’s worth right now? 

Exactly $10K 

Might as well have bought USDT.",Thu Aug 01 08:28:13 +0000 2024,20,195,put k into xrp last year guess how much its worth right now exactly k might as well have bought usdt
88,CryptoGeek,🚨BREAKING: United States Securities Commission Cancels Ripple v.s SEC Meeting to Discuss Settlement on #XRP. https://t.co/xdrmWO9UhC,Thu Aug 01 08:22:56 +0000 2024,131,588,breaking united states securities commission cancels ripple vs sec meeting discuss settlement xrp
89,Collin Brown,"🚨 #Ripple vs. SEC: A crucial secret meeting is scheduled for today! This could be the key to Ripple's final settlement! 📈💼

Have you stocked up on #XRP? Retweet if you're ready for the next move! https://t.co/jDHLRY7M3Y",Thu Aug 01 06:05:17 +0000 2024,135,529,ripple vs sec crucial secret meeting scheduled today could be key ripples final settlement have stocked up xrp retweet if youre ready next move
90,EGRAG CRYPTO,#XRP/#TBILL AMM Pool incoming,Thu Aug 01 04:33:36 +0000 2024,38,200,xrptbill amm pool incoming
91,Maero𝕏,"Say whaaaatttt????  @OpenEden_Labs is bringing tokenized US Treasury Bills to the #XRPL?? (#XRP Ledger) 

We’ve been telling you 👀 #USDebtClock https://t.co/nVPjYLWWdf",Thu Aug 01 04:03:27 +0000 2024,89,255,say whaaaatttt bringing tokenized us treasury bills xrpl xrp ledger weve been telling usdebtclock
92,𝟸𝟺𝙷𝚁𝚂𝙲𝚁𝚈𝙿𝚃𝙾,"Tokenized US Treasury Bills are coming onto the XRP Ledger

Slowly but surely..it's all coming together. Incredible.

""Purchasers will be able to mint our TBILL tokens via stablecoins, including Ripple USD when it launches later this year.”

🫡🥂

#XRP #XRPCommunity #XRPHolders https://t.co/oSbAagMrnb",Thu Aug 01 02:50:49 +0000 2024,75,316,tokenized us treasury bills are coming onto xrp ledger slowly but surelyits all coming together incredible purchasers will be able mint our tbill tokens via stablecoins including ripple usd when launches later year xrp xrpcommunity xrpholders
